,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,totalprod,avg_temp,anomaly,median aqi,varroa,spores,cbpv,dwv,iapv,kbv,sbpv,abpv,dwv-b,lsv2,mkv,urban_rate,year,code,state
362,0.0,4000.5,104.6,0.0,0.0,10935000.0,43.0,2.9,30.894736842105264,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2001,MN,Minnesota
363,0.0,2492.2,0.0,0.0,0.0,11060000.0,44.9,4.8,21.05263157894737,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.9,1998,MN,Minnesota
364,0.0,5829.8,0.0,0.0,0.0,11890000.0,43.7,3.6,25.35,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.9,1999,MN,Minnesota
365,0.0,3226.1,0.0,0.0,0.0,13500000.0,41.8,1.7,28.59090909090909,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.9,2000,MN,Minnesota
366,52530.7,25444.6,21109.8,107.3,0.0,470000.0,53.6,-0.9,41.857142857142854,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.4,2013,MO,Missouri
367,907.2,7645.3,3643.7,34.7,0.0,520000.0,55.8,1.3,38.95238095238095,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.4,2015,MO,Missouri
368,23669.7,10610.5,24267.1,237.4,0.0,517000.0,54.0,-0.5,40.095238095238095,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2009,MO,Missouri
369,15640.2,23728.6,20191.6,614.3,0.0,572000.0,55.2,0.7,43.904761904761905,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.4,2010,MO,Missouri
370,14583.0,9536.4,13325.3,166.3,0.0,583000.0,53.4,-1.1,43.05555555555556,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2008,MO,Missouri
371,61668.2,53768.3,36203.8,48.4,0.0,564000.0,52.9,-1.6,40.23809523809524,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.4,2014,MO,Missouri
372,23367.3,7941.8,11287.0,46.2,0.0,644000.0,56.2,1.7,46.833333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2007,MO,Missouri
373,12278.1,2711.9,12321.3,152.4,19.2,690000.0,56.8,2.3,45.5,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2006,MO,Missouri
374,10880.9,6310.5,4482.1,46.8,0.0,750000.0,56.2,1.7,47.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2005,MO,Missouri
375,7062.8,7543.4,5998.0,2125.5,30.2,656000.0,55.0,0.5,41.68181818181818,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2004,MO,Missouri
376,0.0,736.4,218.5,139.8,0.0,901000.0,54.5,0.0,44.75,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2003,MO,Missouri
377,0.0,901.5,622.6,81.9,0.0,900000.0,55.3,0.8,46.15,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2002,MO,Missouri
378,0.0,1112.1,0.5,0.0,0.0,1342000.0,55.8,1.3,42.523809523809526,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2001,MO,Missouri
379,0.0,2264.3,0.0,0.0,0.0,1518000.0,57.2,2.7,39.61538461538461,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.7,1998,MO,Missouri
380,0.0,2756.9,0.0,0.0,0.0,1725000.0,55.1,0.6,45.22222222222222,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.4,2000,MO,Missouri
381,0.0,1382.0,0.0,0.0,0.0,1560000.0,56.4,1.9,47.6,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,68.7,1999,MO,Missouri
382,44827.9,32864.5,23240.9,80.7,0.0,371000.0,58.5,4.0,45.23809523809524,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.4,2012,MO,Missouri
383,20725.6,36426.1,33808.2,2474.0,0.0,344000.0,55.6,1.1,44.95238095238095,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.4,2011,MO,Missouri
384,4303.2,7081.4,1883.5,0.0,0.0,496000.0,57.4,2.9,37.57142857142857,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.4,2016,MO,Missouri
385,15391.831578947367,12671.921052631578,11189.678947368418,334.5105263157895,2.6,520000.0,57.1,2.6,39.76190476190476,4.245,0.04583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.4,2017,MO,Missouri
386,4214.163157894737,9304.952631578948,11975.721052631578,622.0052631578949,0.0,1040000.0,65.8,2.2,35.81818181818182,1.2023076923076923,0.21923076923076923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,2017,MS,Mississippi
387,3800.9,9380.4,13751.7,743.6,0.0,1456000.0,63.6,0.0,40.642857142857146,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2009,MS,Mississippi
388,4828.1,12013.8,18536.6,993.2,0.0,1372000.0,63.3,-0.3,44.142857142857146,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2008,MS,Mississippi
389,1550.2,5332.2,27097.0,2585.9,0.0,1372000.0,64.8,1.2,48.57142857142857,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2006,MS,Mississippi
390,192.9,8338.6,3334.5,304.7,0.0,1245000.0,65.3,1.7,35.63636363636363,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.4,2015,MS,Mississippi
391,258.5,5697.0,20317.5,1489.5,0.0,1380000.0,65.0,1.4,47.285714285714285,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2007,MS,Mississippi
392,4477.5,7273.6,16903.9,1403.0,0.0,1280000.0,64.3,0.7,47.63157894736842,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2005,MS,Mississippi
393,2113.7,21952.9,18639.1,200.8,0.0,1568000.0,63.5,-0.1,44.30769230769231,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.4,2010,MS,Mississippi
394,19968.5,12342.7,15532.7,0.0,0.0,1972000.0,63.1,-0.5,37.3,2.0799038461538464,0.2783653846153846,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.4,2013,MS,Mississippi
395,0.0,3182.7,1613.2,0.0,0.0,1122000.0,63.7,0.1,46.21052631578947,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2001,MS,Mississippi
396,0.0,682.0,169.4,0.0,0.0,1224000.0,64.2,0.6,51.27777777777778,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2000,MS,Mississippi
397,6635.4,22192.3,23191.2,303.8,0.0,2070000.0,64.4,0.8,43.38461538461539,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.4,2011,MS,Mississippi
398,12287.3,22205.7,15563.3,81.0,0.0,2124000.0,65.7,2.1,40.45454545454545,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.4,2012,MS,Mississippi
399,276.4,7601.9,4603.1,2104.3,0.0,1170000.0,64.0,0.4,44.3,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2004,MS,Mississippi
400,0.0,2514.3,0.0,0.0,0.0,1314000.0,65.0,1.4,48.4,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.1,1999,MS,Mississippi
401,0.0,4080.3,3439.8,177.6,0.0,1404000.0,64.0,0.4,43.65,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2002,MS,Mississippi
402,0.0,1404.8,0.0,0.0,0.0,1548000.0,65.8,2.2,39.357142857142854,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.1,1998,MS,Mississippi
403,5796.2,9323.8,20000.0,807.8,0.0,1615000.0,65.9,2.3,36.90909090909091,2.9575,0.33749999999999997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,2016,MS,Mississippi
404,17883.5,16294.1,22734.8,542.2,0.0,2240000.0,62.3,-1.3,38.2,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.4,2014,MS,Mississippi
405,0.0,4981.0,2110.9,80.7,0.0,1449000.0,63.3,-0.3,46.578947368421055,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.8,2003,MS,Mississippi
406,0.0,44.5,0.0,0.0,0.0,14030000.0,43.8,2.7,21.785714285714285,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.5,1998,MT,Montana
407,0.0,264.2,0.0,0.0,0.0,8540000.0,44.0,2.9,18.533333333333335,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.5,1999,MT,Montana
408,0.0,616.7,0.0,0.0,0.0,10912000.0,42.4,1.3,18.88235294117647,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2000,MT,Montana
409,87.4,355.8,169.0,9.7,0.0,8710000.0,43.1,2.0,18.25,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2005,MT,Montana
410,17.5,294.4,82.4,6.8,0.0,10428000.0,44.4,3.3,22.210526315789473,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2006,MT,Montana
411,0.0,55.2,54.1,0.0,0.0,8442000.0,41.4,0.3,15.772727272727273,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2002,MT,Montana
412,443.8,166.4,410.9,6.2,0.0,9380000.0,41.4,0.3,21.736842105263158,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2008,MT,Montana
413,96.1,147.3,80.1,4.8,0.0,9180000.0,44.0,2.9,22.789473684210527,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2007,MT,Montana
414,0.0,296.6,6.0,0.0,0.0,13872000.0,43.6,2.5,17.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2001,MT,Montana
415,110.0,201.4,67.7,9.3,0.0,10780000.0,42.8,1.7,17.1,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2004,MT,Montana
416,1460.8,8595.8,3206.4,0.0,0.0,7540000.0,44.5,3.4,28.36842105263158,2.646666666666667,1.01,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2012,MT,Montana
417,0.0,139.8,29.7,9.6,0.0,9570000.0,43.3,2.2,15.476190476190476,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2003,MT,Montana
418,537.0526315789474,2866.742105263158,1514.442105263158,3.478947368421052,0.0,10440000.0,43.2,2.1,30.894736842105264,3.9635,0.12250000000000001,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2017,MT,Montana
419,801.9,5994.0,5910.6,0.0,0.0,13340000.0,41.6,0.5,27.5,5.63,0.08,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2011,MT,Montana
420,621.9,2619.0,2471.6,4.9,0.0,10220000.0,41.1,0.0,25.055555555555557,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.1,2009,MT,Montana
421,0.0,1130.6,36.6,0.7,0.0,12118000.0,44.9,3.8,28.473684210526315,2.599310344827586,0.16833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.9,2015,MT,Montana
422,2595.9,5529.1,4624.7,6.4,0.0,11618000.0,41.6,0.5,27.894736842105264,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2010,MT,Montana
423,0.0,172.0,137.0,0.0,0.0,12243000.0,44.6,3.5,26.736842105263158,2.357878787878788,0.13484848484848486,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,55.9,2016,MT,Montana
424,1438.8,18253.6,5728.2,5.1,0.0,14946000.0,42.4,1.3,27.68421052631579,0.2758333333333333,1.5020833333333334,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,55.9,2013,MT,Montana
425,2529.9,9591.7,5759.4,2.6,0.0,14256000.0,41.9,0.8,27.105263157894736,8.24875,0.024999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2014,MT,Montana
426,14693.5,19714.7,12080.0,261.4,68.7,380000.0,58.6,0.1,37.19565217391305,1.6766666666666667,0.06666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,2013,NC,North Carolina
427,0.0,2504.1,1090.6,0.0,0.0,440000.0,58.7,0.2,45.51851851851852,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2003,NC,North Carolina
428,4395.6,7366.0,7042.1,565.0,440.6,500000.0,59.8,1.3,47.833333333333336,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2006,NC,North Carolina
429,3804.9,6303.5,1130.8,81.7,199.4,540000.0,59.4,0.9,48.229166666666664,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2005,NC,North Carolina
430,6388.963157894737,9221.163157894736,5791.5684210526315,252.28421052631583,106.47368421052632,451000.0,61.0,2.5,38.94444444444444,3.8007142857142857,0.11428571428571428,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.1,2017,NC,North Carolina
431,8952.2,5843.9,12735.9,376.6,7.2,495000.0,58.9,0.4,39.30434782608695,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2009,NC,North Carolina
432,0.0,2145.2,0.0,0.0,0.0,539000.0,58.4,-0.1,50.568627450980394,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2000,NC,North Carolina
433,10668.5,24306.5,3115.5,728.4,0.0,444000.0,60.8,2.3,39.05555555555556,2.79,1.1875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,2016,NC,North Carolina
434,20227.0,27637.0,10012.9,320.0,238.7,516000.0,58.4,-0.1,39.80434782608695,2.3966666666666665,0.03333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,2014,NC,North Carolina
435,644.6,13326.1,4136.0,552.1,185.9,540000.0,60.5,2.0,38.84090909090909,4.701818181818182,0.16818181818181818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,2015,NC,North Carolina
436,8126.6,4319.2,6838.4,134.5,218.7,540000.0,60.5,2.0,49.854166666666664,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2007,NC,North Carolina
437,4130.6,5478.6,15193.8,369.2,298.2,624000.0,59.3,0.8,45.48936170212766,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2008,NC,North Carolina
438,23591.4,12598.5,12417.2,497.8,45.8,507000.0,60.7,2.2,40.333333333333336,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,2012,NC,North Carolina
439,0.0,3898.4,0.0,0.0,0.0,572000.0,59.4,0.9,49.44230769230769,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2001,NC,North Carolina
440,7108.9,7916.6,7038.0,742.9,121.1,598000.0,59.0,0.5,44.08888888888889,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.1,2010,NC,North Carolina
441,10678.5,13127.3,13596.8,110.7,170.4,868000.0,60.4,1.9,43.733333333333334,5.4239999999999995,0.154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1,2011,NC,North Carolina
442,0.0,3016.9,2331.3,0.0,0.0,672000.0,60.0,1.5,49.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2002,NC,North Carolina
443,0.0,6576.4,0.0,0.0,0.0,472000.0,60.8,2.3,42.869565217391305,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.4,1998,NC,North Carolina
444,4368.0,5573.4,1280.5,53.1,28.3,360000.0,59.3,0.8,45.3,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.2,2004,NC,North Carolina
445,0.0,3549.8,0.0,0.0,0.0,414000.0,59.7,1.2,51.16,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.4,1999,NC,North Carolina
446,0.0,2019.4,0.0,0.0,0.0,29440000.0,43.2,3.5,23.153846153846153,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.3,1998,ND,North Dakota
447,0.0,7948.8,0.0,0.0,0.0,26775000.0,43.0,3.3,25.545454545454547,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53.3,1999,ND,North Dakota
448,0.0,3084.9,131.3,0.0,0.0,26880000.0,42.2,2.5,26.75,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2001,ND,North Dakota
449,0.0,5383.0,0.0,0.0,0.0,34500000.0,41.1,1.4,24.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2000,ND,North Dakota
450,0.0,3251.9,484.7,0.0,0.0,24000000.0,41.0,1.3,26.77777777777778,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2002,ND,North Dakota
451,0.0,2593.3,424.3,0.0,0.0,29580000.0,40.8,1.1,27.333333333333332,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2003,ND,North Dakota
452,2362.6,7025.1,4886.4,0.0,0.0,25900000.0,43.8,4.1,31.555555555555557,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2006,ND,North Dakota
453,3687.3,3156.5,5942.6,0.0,0.0,33670000.0,42.4,2.7,29.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2005,ND,North Dakota
454,738.0,10202.8,2253.4,0.0,0.0,30420000.0,40.5,0.8,28.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2004,ND,North Dakota
455,8445.2,9953.0,22254.7,0.0,0.0,36000000.0,39.3,-0.4,31.333333333333332,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2008,ND,North Dakota
456,4917.7,6865.7,10283.6,0.0,0.0,31080000.0,41.8,2.1,29.77777777777778,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2007,ND,North Dakota
457,16750.7,17809.8,22704.7,0.0,0.0,34650000.0,38.5,-1.2,30.555555555555557,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.9,2009,ND,North Dakota
458,13084.036842105264,12519.521052631579,10324.178947368422,0.0,0.0,33670000.0,42.0,2.3,33.0,1.7935234754956977,0.6029050853361198,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.9,2017,ND,North Dakota
459,21339.7,13844.6,17261.4,0.0,0.0,32660000.0,40.7,1.0,36.625,1.916,1.162,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.9,2011,ND,North Dakota
460,47176.9,25924.6,23480.2,0.0,0.0,33120000.0,44.1,4.4,36.5,2.779166666666667,1.0916666666666668,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.9,2012,ND,North Dakota
461,78412.3,42333.5,22190.4,0.0,0.0,33120000.0,38.8,-0.9,36.666666666666664,1.6920833333333334,0.7541666666666668,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59.9,2013,ND,North Dakota
462,546.6,2346.7,1684.6,0.0,0.0,37830000.0,44.4,4.7,29.9,2.60037037037037,0.6948275862068966,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.9,2016,ND,North Dakota
463,119.0,12808.6,3281.1,0.0,0.0,36260000.0,43.4,3.7,32.8,0.77,0.00625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.9,2015,ND,North Dakota
464,49015.4,33305.4,41192.1,0.0,0.0,42140000.0,39.0,-0.7,34.888888888888886,1.919090909090909,0.4068181818181818,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,59.9,2014,ND,North Dakota
465,15085.3,28013.3,17703.9,0.0,0.0,46410000.0,40.9,1.2,34.44444444444444,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.9,2010,ND,North Dakota
466,52254.1,9830.7,19963.0,0.0,0.0,2412000.0,47.7,-0.7,30.76923076923077,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2008,NE,Nebraska
467,36206.1,7809.4,8869.2,0.0,0.0,2720000.0,50.7,2.3,29.166666666666668,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2005,NE,Nebraska
468,27720.9,32164.3,40789.9,0.0,0.0,2255000.0,49.3,0.9,29.818181818181817,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.1,2010,NE,Nebraska
469,74180.9,27016.1,37316.3,0.0,0.0,2419000.0,48.8,0.4,30.272727272727273,2.9,0.048,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.1,2011,NE,Nebraska
470,37561.58421052632,10298.56842105263,16915.0,0.07894736842105263,0.0,2646000.0,50.7,2.3,28.88888888888889,2.3829166666666666,0.10416666666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.1,2017,NE,Nebraska
471,0.0,1552.8,22.9,0.0,0.0,2064000.0,50.3,1.9,30.166666666666668,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2001,NE,Nebraska
472,115264.2,24340.8,47666.3,0.0,0.0,2795000.0,52.7,4.3,33.36363636363637,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.1,2012,NE,Nebraska
473,0.0,363.3,306.0,0.0,0.0,3225000.0,50.0,1.6,26.357142857142858,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2002,NE,Nebraska
474,31003.7,3883.7,14695.1,0.0,0.0,2205000.0,50.0,1.6,31.384615384615383,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2007,NE,Nebraska
475,0.0,135.7,409.1,0.0,0.0,3330000.0,49.8,1.4,28.5,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2003,NE,Nebraska
476,134722.1,18239.1,49819.9,0.0,0.0,2760000.0,48.5,0.1,27.0,1.4791666666666667,0.24583333333333335,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.1,2013,NE,Nebraska
477,22747.7,2761.9,8988.5,0.0,0.0,3431000.0,51.1,2.7,28.083333333333332,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2006,NE,Nebraska
478,0.0,2165.9,1421.9,0.0,0.0,2208000.0,51.6,3.2,25.4,1.4192857142857143,0.042857142857142864,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,73.1,2016,NE,Nebraska
479,52856.2,9245.6,34858.3,0.0,0.0,2688000.0,47.6,-0.8,26.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2009,NE,Nebraska
480,135037.2,39838.2,51112.9,1.0,0.0,3750000.0,48.0,-0.4,25.454545454545453,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.1,2014,NE,Nebraska
481,0.0,2204.3,0.0,0.0,0.0,4350000.0,49.9,1.5,30.5,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2000,NE,Nebraska
482,31677.0,7570.2,4571.1,0.0,0.0,4539000.0,49.8,1.4,28.333333333333332,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,69.8,2004,NE,Nebraska
483,0.0,5562.7,574.6,0.5,0.0,2736000.0,50.8,2.4,26.0,3.603913043478261,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.1,2015,NE,Nebraska
