year,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic,prevyear_nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,prevyear_nTHIAMETHOXAM,prevyear_nACETAMIPRID,prevyear_nTHIACLOPRID,NorthDakota_PrevYear,prevyearyield,avg_temp,anomaly,varroa,spores,cbpv_max,dwv_max,iapv_max,kbv_max,sbpv_max,abpv_max,dwv-b_max,lsv2_max,mkv_max,cbpv_prob,dwv_prob,iapv_prob,kbv_prob,sbpv_prob,abpv_prob,dwv-b_prob,lsv2_prob,mkv_prob,prevyearspores,prevyearvarroa,urbanicity,Prev Days with AQI,Prev Good Days,Prev Moderate Days,Prev Unhealthy for Sensitive Groups Days,Prev Unhealthy Days,Prev Very Unhealthy Days,Prev Hazardous Days,Prev Max AQI,Prev 90th Percentile AQI,Prev Median AQI,Prev Days CO,Prev Days NO2,Prev Days Ozone,Prev Days PM2.5,Prev Days PM10,5 Year Avg Days with AQI,5 Year Avg Good Days,5 Year Avg Moderate Days,5 Year Avg Unhealthy for Sensitive Groups Days,5 Year Avg Unhealthy Days,5 Year Avg Very Unhealthy Days,5 Year Avg Hazardous Days,5 Year Avg Max AQI,5 Year Avg 90th Percentile AQI,5 Year Avg Median AQI,5 Year Avg Days CO,5 Year Avg Days NO2,5 Year Avg Days Ozone,5 Year Avg Days PM2.5,5 Year Avg Days PM10,StateName_Arizona,StateName_Arkansas,StateName_California,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Northeast,Region_South,Region_West
2010,71000.0,37,2627000.0,1077000.0,1.57,4124000.0,1046.9,15741.2,6492.3,4465.9,2398.2,30144.5,1633.3,11217.8,7777.0,5437.6,1717.3,77.0,44.0,47.1,1.0,4.697500000000001,0.21,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.375,0.25,0.0,0.0,0.125,1.0,0.0,0.0,0.9735270216782368,3.5244346039865224,84.1,345.43333333333334,290.06666666666666,53.43333333333333,1.7666666666666666,0.1666666666666666,0.0,0.0,168.0,52.6,28.03333333333333,0.1666666666666666,0.2666666666666666,32.7,304.1666666666667,8.133333333333333,336.6647926267281,278.29477726574504,55.73133640552994,2.324254992319505,0.2872811059907834,0.0199999999999999,0.0071428571428571,236.6,54.87133640552996,28.02600614439324,1.3035637480798772,0.7011059907834102,38.97706605222734,285.6969431643625,9.986113671274968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2011,71000.0,38,2698000.0,836000.0,1.93,5207000.0,5530.4,13205.8,14840.0,3141.8,2379.3,39097.3,1046.9,15741.2,6492.3,4465.9,2398.2,91.0,37.0,45.5,-0.6,2.1294117647058823,5.085294117647059,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4705882352941176,0.1176470588235294,0.1176470588235294,0.0,0.2352941176470588,1.0,0.0,0.0,0.21,4.697500000000001,84.1,353.7333333333333,317.8,35.333333333333336,0.4333333333333333,0.1,0.0666666666666666,0.0,205.0,46.6,23.766666666666666,0.1333333333333333,0.4,46.9,301.7333333333333,4.566666666666666,339.66860215053765,286.19763440860214,51.24086021505376,1.9180645161290293,0.2787096774193549,0.0333333333333332,0.0,180.4,52.93419354838712,26.91505376344086,0.5445161290322581,0.4096774193548387,39.87849462365591,290.950752688172,7.885161290322586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,73000.0,44,3212000.0,1221000.0,1.8,5782000.0,419.9,20780.1,3198.6,6707.3,611.9,31717.8,3319.3,19598.3,12349.6,6223.8,2045.0,86.0,44.0,50.0,3.9,3.5107888107416887,1.4448887468030691,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11521739130434783,0.6370492327365729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6407635108391184,3.5248923019932614,84.1,343.3448275862069,300.55172413793105,40.96551724137931,1.5517241379310345,0.2758620689655172,0.0,0.0,165.0,49.89655172413793,25.17241379310345,0.2413793103448276,3.1724137931034484,42.51724137931034,288.13793103448273,9.275862068965518,350.152183908046,302.3501149425288,45.81999999999999,1.4689655172413765,0.472183908045977,0.0271264367816091,0.0137931034482758,277.6,51.19816091954023,25.385977011494248,0.1760919540229885,1.40367816091954,43.92620689655172,298.1951724137931,6.451034482758627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,77000.0,45,3465000.0,1594000.0,2.25,7796000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,3280.3,13275.1,4947.3,6453.8,64.0,78.0,35.0,46.8,0.7,4.86304347826087,0.0782608695652174,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2608695652173913,0.782608695652174,0.0434782608695652,0.0,0.0,0.1304347826086956,0.9565217391304348,0.3478260869565217,0.0,0.406,2.3532,84.1,348.7586206896552,317.4482758620689,30.344827586206897,0.7931034482758621,0.1724137931034483,0.0,0.0,186.0,44.241379310344826,24.103448275862068,0.0344827586206896,4.0344827586206895,53.3448275862069,287.4482758620689,3.896551724137931,348.7034482758621,300.5655172413793,45.49655172413792,1.951724137931032,0.6068965517241379,0.0275862068965516,0.0551724137931034,340.6,51.29655172413793,26.034482758620687,0.1103448275862069,2.4551724137931035,45.54482758620689,294.98620689655166,5.606896551724144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2016,84000.0,35,2940000.0,412000.0,1.99,5851000.0,3280.3,13275.1,4947.3,6453.8,64.0,28020.5,419.9,20780.1,3198.6,6707.3,611.9,74.0,44.0,48.6,2.5,2.3532,0.406,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2,0.92,0.2,0.08,0.0,0.12,1.0,0.48,0.0,0.9735270216782368,3.5244346039865224,84.1,345.9310344827586,292.86206896551727,48.13793103448276,3.6206896551724137,1.0344827586206895,0.0689655172413793,0.2068965517241379,490.0,53.51724137931034,27.17241379310345,0.1034482758620689,2.689655172413793,47.44827586206897,290.2068965517241,5.482758620689655,348.591724137931,297.3625287356322,48.38091954022988,2.1064367816091925,0.659080459770115,0.0275862068965516,0.0551724137931034,334.6,52.5816091954023,26.067126436781603,0.1701149425287356,1.861609195402299,44.03586206896552,295.8898850574712,6.6342528735632245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015,52000.0,67,3484000.0,1603000.0,2.43,8466000.0,937.5,3301.6,7233.8,679.4,0.0,12152.3,48908.5,9756.5,22715.0,292.0,0.0,86.0,54.0,44.8,2.4,9.287391304347826,0.1804347826086956,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1739130434782608,0.9130434782608696,0.3478260869565217,0.1739130434782608,0.0,0.3478260869565217,1.0,0.3478260869565217,0.0,0.1636637523688716,4.6750054005913055,70.2,292.2307692307692,236.73076923076923,52.88461538461539,2.6153846153846154,0.0,0.0,0.0,140.0,58.61538461538461,38.38461538461539,0.0,0.8461538461538461,190.34615384615384,100.6923076923077,0.3461538461538461,254.69114162719,200.1668772088127,50.17580015414693,3.789486991503118,0.5460606060606062,0.0129166666666665,0.0,185.2,61.5020761899391,37.25868749530039,0.0,0.7216745619971426,176.12121024137153,74.63360938792388,3.214647435897441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,53000.0,54,2862000.0,1030000.0,2.38,6812000.0,48908.5,9756.5,22715.0,292.0,0.0,81672.0,51622.8,9692.6,16506.0,226.8,0.0,69.0,60.0,40.2,-2.2,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,70.2,250.6875,195.5,53.84375,1.3125,0.0,0.03125,0.0,214.0,56.71875,35.375,0.0,0.25,157.625,85.71875,7.09375,246.15123778103617,194.07072336265887,47.80512707722384,3.6789100684261946,0.5835606060606062,0.0129166666666665,0.0,192.0,61.59774926686218,36.86926441837731,0.00625,1.0211937927663732,177.43947947214076,64.09514784946235,3.589166666666672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017,53000.0,56,2968000.0,683000.0,2.77,8221000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,459.5,4535.9,1706.2,580.0,0.0,78.0,62.0,44.7,2.3,2.463181818181818,0.1340909090909091,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1818181818181818,0.8181818181818182,0.2272727272727272,0.0454545454545454,0.0,0.1818181818181818,0.9090909090909092,0.5454545454545454,0.0,0.0791666666666666,3.494166666666666,70.2,282.9259259259259,243.25925925925927,35.851851851851855,3.555555555555556,0.2592592592592592,0.0,0.0,185.0,57.55555555555556,35.96296296296296,0.0,1.3333333333333333,195.40740740740745,85.88888888888889,0.2962962962962963,273.510535566584,220.7288300707656,48.606843925190695,3.70194490396103,0.4666666666666669,0.0062499999999999,0.0,178.0,60.73325464111756,36.90723968385258,0.0,0.7243681646907454,182.31346613362743,87.6736093879239,2.7990918803418863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,54000.0,62,3348000.0,1205000.0,2.67,8939000.0,459.5,4535.9,1706.2,580.0,0.0,7281.6,937.5,3301.6,7233.8,679.4,0.0,74.0,67.0,46.2,3.8,3.494166666666666,0.0791666666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9583333333333334,0.375,0.0416666666666666,0.0,0.375,0.7916666666666666,0.2916666666666667,0.0,0.1804347826086956,9.287391304347826,70.2,288.7407407407408,244.44444444444449,42.51851851851852,1.7037037037037035,0.074074074074074,0.0,0.0,159.0,57.51851851851852,37.55555555555556,0.0,0.7407407407407407,198.96296296296296,88.77777777777777,0.2592592592592592,265.04535038139875,210.31031155224704,50.64314022148699,3.5908337928499194,0.4881481481481483,0.0129166666666665,0.0,182.2,60.97547686333978,37.18798042459332,0.0,0.5910348313574121,178.7986513188126,82.45583161014612,3.199832621082627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,57000.0,63,3591000.0,1508000.0,1.89,6787000.0,24781.5,6481.0,14983.6,73.6,0.0,46319.7,18832.0,8568.4,14277.6,92.4,0.0,91.0,64.0,44.1,1.7,6.988,0.096,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.84,0.04,0.0,0.0,0.24,1.0,0.0,0.0,0.1636637523688716,4.6750054005913055,70.2,236.96969696969697,193.72727272727272,40.18181818181818,2.696969696969697,0.3636363636363636,0.0,0.0,174.0,60.15151515151515,37.90909090909091,0.0,1.393939393939394,185.5757575757576,49.66666666666666,0.3333333333333333,245.9893022971652,194.96480938416423,46.9391862170088,3.6744745845552265,0.4045821114369503,0.0062499999999999,0.0,176.4,64.41538367546431,39.13161656891495,0.0254032258064516,2.252578201368524,194.7830950635386,45.709139784946224,3.2190860215053823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008,58000.0,80,4640000.0,2366000.0,1.5,6960000.0,19831.9,9206.2,11522.2,9.1,0.0,40569.4,11492.4,4137.0,7236.8,42.1,0.0,74.0,84.0,41.8,-0.6,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,250.03225806451613,184.0,56.12903225806452,8.870967741935484,1.032258064516129,0.0,0.0,174.0,75.64516129032258,41.064516129032256,0.064516129032258,2.5806451612903225,196.70967741935485,46.096774193548384,4.580645161290323,222.57218690702084,167.36714285714288,47.25003964489021,6.886294388723229,0.975233125508268,0.0934768907563024,0.0,196.8,72.84471503117376,39.61812381404174,0.5571364190837624,2.7366857549471404,175.16095859311469,38.68179181349958,5.435614326375717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,59000.0,60,3540000.0,1558000.0,2.38,8425000.0,51622.8,9692.6,16506.0,226.8,0.0,78048.2,34275.8,12434.9,18072.8,411.3,0.0,69.0,69.0,41.8,-0.6,4.743870967741936,0.1951612903225806,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.032258064516129,0.7096774193548387,0.0967741935483871,0.064516129032258,0.0,0.2903225806451613,1.0,0.1290322580645161,0.0,0.0653846153846153,9.084615384615384,70.2,252.96774193548387,183.70967741935485,57.935483870967744,9.32258064516129,2.0,0.0,0.0,192.0,73.25806451612904,37.25806451612903,0.0,0.4516129032258064,169.2258064516129,77.29032258064517,6.0,247.85889907135876,196.39007820136857,47.1008932062561,3.764797165200388,0.5964638318670579,0.0066666666666665,0.0,180.4,62.44754765395896,37.77490957966764,0.00625,1.416355083088954,187.3467375366569,56.15784946236558,2.931706989247318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,60000.0,69,4140000.0,1863000.0,2.05,8487000.0,34275.8,12434.9,18072.8,411.3,0.0,65194.8,24781.5,6481.0,14983.6,73.6,0.0,71.0,63.0,47.4,5.0,9.084615384615384,0.0653846153846153,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1538461538461538,1.0,0.1538461538461538,0.0769230769230769,0.0,0.7692307692307693,1.0,0.0,0.0,0.096,6.988,70.2,240.6,191.16666666666663,46.03333333333333,3.0,0.3666666666666666,0.0333333333333333,0.0,206.0,58.766666666666666,37.36666666666667,0.0,0.6666666666666666,177.83333333333334,59.8,2.3,247.27180229716524,196.4481427174976,46.73960288367546,3.6744745845552265,0.4029154447702837,0.0066666666666665,0.0,176.8,62.92496700879766,38.53619990224829,0.0191532258064516,1.842161534701857,192.84351173020528,49.91913978494623,2.647836021505382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2007,60000.0,84,5040000.0,3024000.0,1.22,6149000.0,11492.4,4137.0,7236.8,42.1,0.0,22908.3,8449.8,4313.0,7194.5,222.7,0.0,74.0,93.0,44.7,2.3,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,234.1875,183.75,47.03125,3.0,0.375,0.03125,0.0,204.0,66.21875,40.34375,0.03125,2.71875,187.53125,38.75,5.15625,215.3085924369748,160.80714285714288,46.178518907563024,6.860672268907561,1.2830672268907566,0.1791911764705881,0.0,206.6,73.48139705882355,39.02807773109244,1.9556617647058825,2.226271008403361,166.3733088235294,39.54815126050418,5.205199579831938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,63000.0,60,3780000.0,1588000.0,1.58,5972000.0,17591.6,9564.6,18956.0,64.7,0.0,46176.9,19831.9,9206.2,11522.2,9.1,0.0,90.0,80.0,42.4,0.0,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,259.2258064516129,207.0967741935484,50.32258064516129,1.7419354838709675,0.064516129032258,0.0,0.0,156.0,60.96774193548387,39.903225806451616,0.0,2.225806451612903,207.16129032258064,46.03225806451613,3.806451612903226,234.17734819734343,179.9693548387097,47.92598434535104,5.446110056925994,0.7767077798861483,0.0591911764705881,0.0,185.2,69.48397770398483,39.63876897533207,0.0485649905123339,2.7932756166982924,185.4275023719165,40.71110056925996,5.196904648956363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,64000.0,64,4096000.0,1556000.0,1.68,6881000.0,18832.0,8568.4,14277.6,92.4,0.0,41770.4,17591.6,9564.6,18956.0,64.7,0.0,77.0,60.0,45.5,3.1,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,70.2,249.53125,206.25,41.03125,2.0625,0.1875,0.0,0.0,174.0,59.09375,36.4375,0.03125,2.34375,196.9375,48.0,2.21875,241.66006878557877,186.35464895635675,49.26164611005692,5.205668880455406,0.7789136622390893,0.0591911764705881,0.0,182.6,69.40272770398482,39.70273956356736,0.0548149905123339,2.562025616698292,191.40912001897533,43.16992409867172,4.4641840607210685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2005,64000.0,83,5312000.0,2922000.0,1.14,6056000.0,8211.9,4763.9,3063.0,1123.7,0.0,17162.5,2434.3,8487.0,1680.6,0.0,0.0,78.0,86.0,45.1,2.7,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,212.11764705882356,174.3235294117647,34.35294117647059,3.264705882352941,0.1764705882352941,0.0,0.0,187.0,59.5,36.11764705882353,0.0,3.5,167.02941176470588,35.705882352941174,5.882352941176471,213.4895304940158,157.76086389101096,46.984278711484585,6.941977973007381,1.6157432518461932,0.1866666666666666,0.0,207.6,72.77795454545455,38.78574261522791,5.456931818181818,1.663982683982684,157.81944295900178,45.183010886172646,3.366162146676858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,64000.0,93,5952000.0,2500000.0,1.12,6666000.0,8449.8,4313.0,7194.5,222.7,0.0,20180.0,8211.9,4763.9,3063.0,1123.7,0.0,91.0,83.0,46.0,3.6,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,215.3235294117647,150.6764705882353,51.794117647058826,10.352941176470589,2.235294117647059,0.2647058823529412,0.0,205.0,85.08823529411765,40.76470588235294,0.1470588235294117,2.9411764705882355,168.7058823529412,36.97058823529412,6.5588235294117645,212.41048637636877,155.208658008658,47.105602240896346,8.000066208301499,1.856552075375605,0.2396078431372548,0.0,208.6,75.98310160427808,39.0199337916985,3.567593582887701,1.852217978100331,160.47311942959,42.070878533231465,4.446676852559212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2001,67000.0,81,5427000.0,3419000.0,0.82,4450000.0,0.0,6284.4,29.1,0.0,0.0,6313.5,0.0,9522.6,0.0,0.0,0.0,115.0,90.0,45.3,2.9,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,220.71875,163.4375,51.1875,5.0625,1.03125,0.0,0.0,200.0,69.0625,39.59375,9.59375,2.0,155.4375,52.53125,1.15625,223.31875,161.95000000000005,49.26944444444444,9.137499999999996,2.8854166666666665,0.0763888888888887,0.0,208.33333333333331,80.19097222222224,40.2875,14.419444444444444,3.819444444444444,168.20486111111111,33.48055555555553,3.394444444444454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,68000.0,86,5848000.0,2632000.0,1.19,6959000.0,2434.3,8487.0,1680.6,0.0,0.0,12601.9,0.0,3263.5,1950.7,0.0,0.0,87.0,77.0,43.5,1.1,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,201.2,144.0857142857143,46.94285714285714,8.942857142857143,1.0571428571428572,0.1714285714285714,0.0,214.0,77.77142857142857,39.8,2.5428571428571427,1.9428571428571428,155.82857142857142,35.885714285714286,5.0,215.5535010822511,153.958658008658,50.05119047619047,8.739036796536793,2.6054491341991346,0.1991666666666665,0.0,211.8,78.54670454545456,39.6559632034632,8.263181818181817,1.388982683982684,156.3823106060606,46.91058441558441,2.608441558441564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2002,70000.0,95,6650000.0,2461000.0,1.34,8911000.0,0.0,3654.8,680.9,0.0,0.0,4335.7,0.0,6284.4,29.1,0.0,0.0,96.0,81.0,44.6,2.2,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,219.6969696969697,155.75757575757575,51.66666666666666,8.696969696969697,3.242424242424242,0.3333333333333333,0.0,214.0,78.72727272727273,40.30303030303031,8.090909090909092,0.8484848484848485,158.03030303030303,51.36363636363637,1.3636363636363635,222.4133049242424,160.40189393939397,49.86874999999999,9.02736742424242,2.974668560606061,0.1406249999999999,0.0,209.75,79.82504734848486,40.29138257575757,12.837310606060608,3.0767045454545454,165.6612215909091,37.95132575757575,2.8867424242424318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,74000.0,77,5698000.0,2678000.0,1.47,8376000.0,0.0,3263.5,1950.7,0.0,0.0,5214.2,0.0,3654.8,680.9,0.0,0.0,75.0,95.0,43.2,0.8,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,213.7142857142857,151.2,50.77142857142857,8.742857142857142,2.571428571428572,0.4285714285714285,0.0,223.0,78.82857142857142,38.114285714285714,7.057142857142857,0.0285714285714285,152.77142857142857,50.42857142857143,3.4285714285714284,220.6735010822511,158.56151515151515,50.04928571428571,8.970465367965364,2.894020562770563,0.1982142857142856,0.0,212.4,79.62575216450217,39.8559632034632,11.681277056277056,2.467077922077922,163.083262987013,40.446774891774886,2.995108225108231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,80000.0,75,6000000.0,4560000.0,0.68,4080000.0,0.0,3660.9,0.0,0.0,0.0,3660.9,0.0,4283.2,0.0,0.0,0.0,128.0,91.0,45.4,3.0,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,226.8,167.1,46.93333333333333,10.1,2.5,0.1666666666666666,0.0,217.0,83.16666666666667,40.8,19.633333333333333,7.333333333333333,189.33333333333331,3.566666666666667,6.933333333333334,226.8,167.1000000000001,46.9333333333333,10.099999999999984,2.500000000000001,0.1666666666666662,0.0,217.0,83.16666666666671,40.79999999999998,19.633333333333333,7.333333333333333,189.33333333333331,3.56666666666661,6.933333333333362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2000,84000.0,90,7560000.0,4385000.0,0.68,5141000.0,0.0,9522.6,0.0,0.0,0.0,9522.6,0.0,3660.9,0.0,0.0,0.0,105.0,75.0,43.9,1.5,6.010204356925605,0.1250397106789112,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.09030590727645423,0.8732060081884767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12471892823295345,6.367364026135415,68.3,222.4375,155.3125,49.6875,12.25,5.125,0.0625,0.0,208.0,88.34375,40.46875,14.03125,2.125,159.84375,44.34375,2.09375,224.61875,161.20625000000007,48.310416666666654,11.174999999999994,3.8125,0.1145833333333331,0.0,212.5,85.75520833333336,40.63437499999999,16.832291666666666,4.729166666666666,174.58854166666669,23.955208333333307,4.513541666666681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
