,year,yieldpercol,nTHIACLOPRID,prevyear_nIMIDACLOPRID,prevyear_nACETAMIPRID,NorthDakota_PrevYear,avg_temp,anomaly,varroa,spores,cbpv_max,dwv_max,iapv_max,kbv_max,sbpv_max,abpv_max,lsv2_max,mkv_max,cbpv_prob,dwv_prob,kbv_prob,sbpv_prob,abpv_prob,dwv-b_prob,lsv2_prob,mkv_prob,prevyearspores,prevyearvarroa,urbanicity,Prev Hazardous Days,Prev Days CO,Prev Days NO2,Prev Days Ozone,Prev Days PM2.5,Prev Days PM10,StateName_Alabama,StateName_Arizona,StateName_Arkansas,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Midwest,Region_Northeast,Region_South,Region_West
673,2017,66,2.6,13523.5,2400.9,78.0,67.3,2.7,1.9742307692307688,0.2288461538461538,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2307692307692307,0.8076923076923077,0.0,0.0,0.3846153846153846,0.7307692307692307,0.5769230769230769,0.0,0.2369565217391304,2.399130434782609,84.7,0.0,0.0238095238095238,4.095238095238095,227.52380952380952,111.47619047619048,0.3095238095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
674,2015,66,0.0,63305.3,2057.7,86.0,65.8,1.2,1.7677272727272728,0.2363636363636363,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0909090909090909,0.8636363636363636,0.0909090909090909,0.0,0.2727272727272727,1.0,0.4545454545454545,0.0,0.0722222222222222,2.478888888888889,84.7,0.0,0.1162790697674418,4.0,202.13953488372093,132.67441860465115,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
675,2016,70,0.0,27046.2,897.9,74.0,67.2,2.6,2.399130434782609,0.2369565217391304,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0869565217391304,0.8695652173913043,0.0434782608695652,0.0,0.2608695652173913,0.9130434782608696,0.5652173913043478,0.0,0.2363636363636363,1.7677272727272728,84.7,0.0,0.024390243902439,4.414634146341464,219.78048780487805,125.02439024390245,0.5121951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
676,2003,67,0.0,5253.0,3255.2,75.0,65.5,0.9,2.624428650682048,0.2108125345744231,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0808412601890862,0.8410097790192899,0.0,0.0,0.0,1.0,0.0,0.0,0.209385272274662,2.669504095470159,82.5,0.0555555555555555,2.0,11.63888888888889,207.5833333333333,78.22222222222223,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
677,2008,64,0.0,28647.4,5459.1,74.0,65.5,0.9,2.624428650682048,0.2108125345744231,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0808412601890862,0.8410097790192899,0.0,0.0,0.0,1.0,0.0,0.0,0.209385272274662,2.669504095470159,82.5,0.0,0.1904761904761904,5.761904761904762,174.1904761904762,149.57142857142858,2.595238095238096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
678,2011,58,0.0,33072.3,4883.5,91.0,67.3,2.7,1.6783333333333337,0.1858333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.2916666666666667,1.0,0.0,0.0,0.009090909090909,3.293636363636364,84.7,0.0,0.0888888888888888,3.8222222222222224,198.24444444444444,136.0888888888889,0.8222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
679,2006,70,0.0,11748.1,8186.8,91.0,67.1,2.5,2.624428650682048,0.2108125345744231,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0808412601890862,0.8410097790192899,0.0,0.0,0.0,1.0,0.0,0.0,0.209385272274662,2.669504095470159,82.5,0.0,0.1219512195121951,7.0,175.4878048780488,139.0,2.926829268292683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
680,2005,71,0.0,44266.8,9355.9,78.0,66.0,1.4,2.624428650682048,0.2108125345744231,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0808412601890862,0.8410097790192899,0.0,0.0,0.0,1.0,0.0,0.0,0.209385272274662,2.669504095470159,82.5,0.0,0.9736842105263158,12.605263157894736,230.5,52.81578947368421,9.605263157894736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
681,2009,63,0.0,14089.8,4167.2,90.0,65.8,1.2,2.624428650682048,0.2108125345744231,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0808412601890862,0.8410097790192899,0.0,0.0,0.0,1.0,0.0,0.0,0.209385272274662,2.669504095470159,82.5,0.0,0.0930232558139534,6.162790697674419,184.04651162790697,143.53488372093022,1.744186046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
682,1998,77,0.0,12671.921052631578,334.5105263157895,85.1,67.0,2.4,2.624428650682048,0.2108125345744231,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0808412601890862,0.8410097790192899,0.0,0.0,0.0,1.0,0.0,0.0,0.209385272274662,2.669504095470159,82.5,0.0161794244107585,1.0504759127382834,9.272007236880642,207.14299200358477,103.72045096210152,4.03616988144601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
683,2012,52,0.0,48437.8,1468.2,71.0,67.8,3.2,4.492857142857143,0.325,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0714285714285714,1.0,0.0,0.0,0.6428571428571429,1.0,0.0,0.0,0.1858333333333333,1.6783333333333337,84.7,0.0,0.0222222222222222,4.022222222222222,202.62222222222223,126.88888888888889,1.3111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
684,2001,79,0.0,8249.2,0.0,115.0,65.7,1.1,2.624428650682048,0.2108125345744231,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0808412601890862,0.8410097790192899,0.0,0.0,0.0,1.0,0.0,0.0,0.209385272274662,2.669504095470159,82.5,0.0,4.685714285714286,12.542857142857144,193.25714285714287,66.77142857142857,2.742857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
685,2002,59,0.0,11.6,0.0,96.0,48.8,1.3,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,15.692307692307692,35.46153846153846,90.3076923076923,64.15384615384616,14.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
686,2001,38,0.0,88.7,0.0,115.0,50.0,2.5,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,21.76923076923077,32.46153846153846,80.6923076923077,53.46153846153846,12.153846153846152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
687,2011,39,0.0,256.4,26.9,91.0,47.6,0.1,5.732,0.168,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04,0.32,0.0,0.0,0.04,1.0,0.0,0.0,0.2266630952380952,3.6507667582417582,90.6,0.0769230769230769,0.0,20.923076923076923,188.23076923076923,94.6923076923077,3.692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
688,2000,41,0.0,19.8,0.0,105.0,50.2,2.7,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,19.0,65.0,110.66666666666669,42.55555555555556,21.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
689,2005,45,0.0,39.9,37.9,78.0,49.3,1.8,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,0.9166666666666666,51.583333333333336,130.5,64.0,13.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
690,2004,70,0.0,45.7,12.2,87.0,48.7,1.2,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,2.071428571428572,49.07142857142857,81.78571428571429,57.5,15.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
691,2012,38,0.0,297.0,0.0,71.0,50.9,3.4,8.35,0.31875,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.168,5.732,90.6,0.0,0.0,23.8,219.9333333333333,65.13333333333334,1.2666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
692,2003,57,0.0,44.0,0.5,75.0,50.6,3.1,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,5.0,41.5,84.0,63.142857142857146,15.071428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
693,2010,30,0.0,148.3,20.7,77.0,48.3,0.8,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,90.6,0.0,0.0833333333333333,25.08333333333333,168.16666666666666,104.33333333333331,2.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
694,2009,38,0.0,68.0,25.1,90.0,48.4,0.9,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,0.25,34.833333333333336,156.58333333333334,98.08333333333331,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
695,1999,45,0.0,61.6,0.0,128.0,49.2,1.7,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,26.0,73.0,115.22222222222224,25.77777777777778,17.555555555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
696,2006,50,0.0,25.4,40.6,91.0,49.2,1.7,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,0.6153846153846154,52.38461538461539,130.07692307692307,56.07692307692308,10.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
697,2017,31,2.6,87.4,0.0,78.0,50.7,3.2,1.8945833333333333,0.4624999999999999,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.125,0.4166666666666667,0.0416666666666666,0.0,0.1666666666666666,0.7916666666666666,0.5416666666666666,0.0,0.1403846153846153,2.4734615384615384,90.6,0.0,0.0,12.714285714285714,251.57142857142856,60.0,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
698,2015,42,0.0,434.2,11.5,86.0,50.7,3.2,2.3666666666666667,0.1125,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2083333333333333,0.7083333333333334,0.25,0.0,0.0416666666666666,1.0,0.5,0.0,0.3874999999999999,3.78,90.6,0.0,0.1333333333333333,19.466666666666665,259.53333333333336,52.86666666666667,1.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
699,2007,42,0.0,12.3,19.4,74.0,49.9,2.4,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,0.5384615384615384,38.38461538461539,139.3846153846154,65.07692307692308,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
700,2008,48,0.0,17.7,8.7,74.0,48.1,0.6,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0,0.4166666666666667,41.16666666666666,156.91666666666666,83.08333333333333,3.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
701,2014,28,0.0,554.5,21.3,69.0,50.4,2.9,3.78,0.3874999999999999,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3076923076923077,0.9230769230769232,0.0,0.0,0.0769230769230769,1.0,0.2307692307692307,0.0,0.3357142857142857,3.8285714285714287,90.6,0.0,0.0,21.8,238.13333333333333,70.33333333333333,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
702,2013,34,0.0,636.4,0.0,69.0,47.8,0.3,3.8285714285714287,0.3357142857142857,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0857142857142857,0.4,0.0857142857142857,0.0,0.0571428571428571,1.0,0.0285714285714285,0.0,0.31875,8.35,90.6,0.0,0.0,22.866666666666667,252.13333333333333,60.333333333333336,2.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
703,1998,58,0.0,12671.921052631578,334.5105263157895,85.1,48.3,0.8,4.0607547095761385,0.2750498430141287,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1260177917320774,0.6481868131868131,0.0,0.0,0.0,1.0,0.0,0.0,0.2413588566195708,4.311638055991628,88.2,0.0040485829959514,4.867727009832273,35.45870445344129,164.1681832787096,65.39271255060729,8.00873015873016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
704,2016,32,0.0,220.3,3.2,74.0,50.2,2.7,2.4734615384615384,0.1403846153846153,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1153846153846153,0.7692307692307693,0.1538461538461538,0.0,0.1153846153846153,0.0769230769230769,0.4230769230769231,0.0,0.1125,2.3666666666666667,90.6,0.0,0.0,12.214285714285714,265.35714285714283,61.85714285714285,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
705,2011,40,9.3,2374.8,836.0,91.0,57.0,2.2,11.29375,0.1312499999999999,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.3125,1.0,0.0,0.0,0.2357072422517394,5.10366944971537,75.5,0.0,2.7948717948717947,35.666666666666664,131.5897435897436,57.46153846153846,10.487179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
706,2012,41,14.8,4546.1,838.4,71.0,57.6,2.8,5.56,0.484,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04,1.0,0.0,0.0,0.28,1.0,0.0,0.0,0.1312499999999999,11.29375,75.5,0.0,0.5526315789473685,43.21052631578947,127.65789473684212,70.13157894736842,11.157894736842104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
707,2017,35,2.6,3238.6,1306.8,78.0,57.3,2.5,3.4438709677419355,0.4887096774193548,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2580645161290322,0.9032258064516128,0.1290322580645161,0.0,0.1612903225806451,0.3870967741935484,0.3548387096774194,0.0,0.0235294117647058,3.938823529411765,75.5,0.0,1.2058823529411764,31.08823529411765,139.97058823529412,71.70588235294117,10.882352941176473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
708,2013,35,10.8,2546.8,628.5,69.0,55.1,0.3,6.518000000000001,0.3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.6,0.05,0.0,0.05,1.0,0.0,0.0,0.484,5.56,75.5,0.0,0.6578947368421053,42.05263157894737,133.81578947368422,65.71052631578948,10.947368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
709,2010,37,70.1,1283.8,486.1,77.0,55.9,1.1,5.93932540435529,0.2545222508358181,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1236730821360802,0.9057479443390258,0.0,0.0,0.0,1.0,0.0,0.0,0.2183790458118731,6.176439473208638,75.5,0.0,2.769230769230769,41.38461538461539,127.97435897435898,58.46153846153846,10.487179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
710,2016,38,0.0,4370.8,1568.8,74.0,57.1,2.3,3.938823529411765,0.0235294117647058,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1176470588235294,0.9411764705882352,0.1176470588235294,0.0,0.0588235294117647,0.0,0.1764705882352941,0.0,0.2375,5.2195833333333335,75.5,0.0,1.2571428571428571,35.34285714285714,141.34285714285716,73.88571428571429,8.914285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
711,2003,37,0.0,3070.0,0.0,75.0,55.0,0.2,5.93932540435529,0.2545222508358181,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1236730821360802,0.9057479443390258,0.0,0.0,0.0,1.0,0.0,0.0,0.2183790458118731,6.176439473208638,73.0,0.0,8.9,37.325,115.325,53.45,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
712,2015,38,23.1,12277.3,751.3,86.0,56.5,1.7,5.2195833333333335,0.2375,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0833333333333333,1.0,0.0833333333333333,0.0,0.1666666666666666,1.0,0.25,0.0,0.1166666666666666,5.60125,75.5,0.0,5.428571428571429,40.4,134.77142857142857,70.97142857142858,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
713,2009,39,177.4,1061.8,481.0,90.0,55.2,0.4,5.93932540435529,0.2545222508358181,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1236730821360802,0.9057479443390258,0.0,0.0,0.0,1.0,0.0,0.0,0.2183790458118731,6.176439473208638,73.0,0.0,3.394736842105264,43.10526315789474,131.47368421052633,57.5,11.210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
714,2014,41,29.7,8739.3,309.2,69.0,54.4,-0.4,5.60125,0.1166666666666666,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1666666666666666,0.9583333333333334,0.125,0.0,0.2083333333333333,1.0,0.2916666666666667,0.0,0.3,6.518000000000001,75.5,0.0,1.0277777777777777,34.69444444444444,136.41666666666666,67.75,9.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
715,2008,42,0.0,1890.4,710.4,74.0,55.7,0.9,5.93932540435529,0.2545222508358181,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1236730821360802,0.9057479443390258,0.0,0.0,0.0,1.0,0.0,0.0,0.2183790458118731,6.176439473208638,73.0,0.0,3.8378378378378377,43.16216216216216,129.35135135135135,54.75675675675676,13.405405405405403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
716,2007,46,25.8,3115.1,1046.9,74.0,56.8,2.0,5.93932540435529,0.2545222508358181,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1236730821360802,0.9057479443390258,0.0,0.0,0.0,1.0,0.0,0.0,0.2183790458118731,6.176439473208638,73.0,0.0,11.236842105263158,41.10526315789474,119.57894736842104,47.526315789473685,12.657894736842104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
717,1999,35,0.0,2842.2,0.0,128.0,56.3,1.5,5.93932540435529,0.2545222508358181,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1236730821360802,0.9057479443390258,0.0,0.0,0.0,1.0,0.0,0.0,0.2183790458118731,6.176439473208638,73.0,0.0,17.73170731707317,48.97560975609756,104.2439024390244,2.7804878048780486,23.365853658536587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
718,2004,38,0.0,958.7,13.2,87.0,55.9,1.1,5.93932540435529,0.2545222508358181,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1236730821360802,0.9057479443390258,0.0,0.0,0.0,1.0,0.0,0.0,0.2183790458118731,6.176439473208638,73.0,0.0,6.2,36.625,105.125,57.675,12.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
719,2000,42,0.0,835.5,0.0,105.0,54.9,0.1,5.93932540435529,0.2545222508358181,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.1236730821360802,0.9057479443390258,0.0,0.0,0.0,1.0,0.0,0.0,0.2183790458118731,6.176439473208638,73.0,0.0,11.333333333333334,41.90476190476191,106.4047619047619,36.23809523809524,15.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
