,feature1,feature2,correlation
10760,StateName_Kansas,Prev Days PM10,0.11191004301334866
10761,StateName_Kansas,5 Year Avg Days with AQI,0.059891767856944514
10762,StateName_Kansas,5 Year Avg Good Days,0.0071192812204305626
10763,StateName_Kansas,5 Year Avg Moderate Days,0.08335002025892675
10764,StateName_Kansas,5 Year Avg Unhealthy for Sensitive Groups Days,0.055048176041699245
10765,StateName_Kansas,5 Year Avg Unhealthy Days,0.08240315539372171
10766,StateName_Kansas,5 Year Avg Very Unhealthy Days,0.06141599932639384
10767,StateName_Kansas,5 Year Avg Hazardous Days,0.036210016403336036
10768,StateName_Kansas,5 Year Avg Max AQI,0.0298175931049132
10769,StateName_Kansas,5 Year Avg 90th Percentile AQI,0.06598846386083343
10770,StateName_Kansas,5 Year Avg Median AQI,0.08261792879912691
10771,StateName_Kansas,5 Year Avg Days CO,0.05621445897787425
10772,StateName_Kansas,5 Year Avg Days NO2,0.027065121069615016
10773,StateName_Kansas,5 Year Avg Days Ozone,0.020272810912097695
10774,StateName_Kansas,5 Year Avg Days PM2.5,0.1113077095151597
10775,StateName_Kansas,5 Year Avg Days PM10,0.11402410160281191
10776,StateName_Kansas,StateName_Alabama,0.02484472049689426
10777,StateName_Kansas,StateName_Arizona,0.02484472049689427
10778,StateName_Kansas,StateName_Arkansas,0.02484472049689426
10779,StateName_Kansas,StateName_California,0.02484472049689427
10780,StateName_Kansas,StateName_Colorado,0.02484472049689427
10781,StateName_Kansas,StateName_Florida,0.024844720496894252
10782,StateName_Kansas,StateName_Georgia,0.02484472049689427
10783,StateName_Kansas,StateName_Hawaii,0.024844720496894266
10784,StateName_Kansas,StateName_Idaho,0.02484472049689427
10785,StateName_Kansas,StateName_Illinois,0.02484472049689425
10786,StateName_Kansas,StateName_Indiana,0.024844720496894263
10787,StateName_Kansas,StateName_Iowa,0.02484472049689425
10788,StateName_Kansas,StateName_Kansas,1.0
10789,StateName_Kansas,StateName_Kentucky,0.024844720496894273
10790,StateName_Kansas,StateName_Louisiana,0.024844720496894335
10791,StateName_Kansas,StateName_Maine,0.024844720496894353
10792,StateName_Kansas,StateName_Maryland,0.013491204704282502
10793,StateName_Kansas,StateName_Michigan,0.024844720496894394
10794,StateName_Kansas,StateName_Minnesota,0.0248447204968944
10795,StateName_Kansas,StateName_Mississippi,0.024844720496894422
10796,StateName_Kansas,StateName_Missouri,0.024844720496894394
10797,StateName_Kansas,StateName_Montana,0.02484472049689443
10798,StateName_Kansas,StateName_Nebraska,0.02484472049689442
10799,StateName_Kansas,StateName_Nevada,0.018323194758945564
10800,StateName_Kansas,StateName_New Jersey,0.02484472049689441
10801,StateName_Kansas,StateName_New Mexico,0.02144964840292627
10802,StateName_Kansas,StateName_New York,0.024844720496894446
10803,StateName_Kansas,StateName_North Carolina,0.024844720496894436
10804,StateName_Kansas,StateName_North Dakota,0.024844720496894426
10805,StateName_Kansas,StateName_Ohio,0.024844720496894433
10806,StateName_Kansas,StateName_Oklahoma,0.013491204704282483
10807,StateName_Kansas,StateName_Oregon,0.024844720496894415
10808,StateName_Kansas,StateName_Pennsylvania,0.02484472049689443
10809,StateName_Kansas,StateName_South Carolina,0.01458107103795916
10810,StateName_Kansas,StateName_South Dakota,0.02484472049689444
10811,StateName_Kansas,StateName_Tennessee,0.02484472049689444
10812,StateName_Kansas,StateName_Texas,0.024844720496894443
10813,StateName_Kansas,StateName_Utah,0.02484472049689444
10814,StateName_Kansas,StateName_Vermont,0.02484472049689445
10815,StateName_Kansas,StateName_Virginia,0.024844720496894446
10816,StateName_Kansas,StateName_Washington,0.024844720496894446
10817,StateName_Kansas,StateName_West Virginia,0.02484472049689445
10818,StateName_Kansas,StateName_Wisconsin,0.02484472049689445
10819,StateName_Kansas,StateName_Wyoming,0.024844720496894443
10820,StateName_Kansas,Region_Midwest,0.24608739547400674
10821,StateName_Kansas,Region_Northeast,0.058539371362969425
10822,StateName_Kansas,Region_South,0.10662492141593077
10823,StateName_Kansas,Region_West,0.09681839213491171
10824,StateName_Kentucky,year,0.005137513364277575
10825,StateName_Kentucky,numcol,0.09756113678746688
10826,StateName_Kentucky,yieldpercol,0.0826902847873559
10827,StateName_Kentucky,totalprod,0.0897413522018929
10828,StateName_Kentucky,stocks,0.08597190106942258
10829,StateName_Kentucky,priceperlb,0.12230036612301823
10830,StateName_Kentucky,prodvalue,0.08337648867683269
10831,StateName_Kentucky,nCLOTHIANIDIN,0.020178697004025463
10832,StateName_Kentucky,nIMIDACLOPRID,0.023502885163047094
10833,StateName_Kentucky,nTHIAMETHOXAM,0.05977208528438055
10834,StateName_Kentucky,nACETAMIPRID,0.041888384838860114
10835,StateName_Kentucky,nTHIACLOPRID,0.03916411166962255
10836,StateName_Kentucky,nAllNeonic,0.03486658576696137
10837,StateName_Kentucky,prevyear_nCLOTHIANIDIN,0.020685264264386296
10838,StateName_Kentucky,prevyear_nIMIDACLOPRID,0.024224466393192257
10839,StateName_Kentucky,prevyear_nTHIAMETHOXAM,0.06086823314795278
10840,StateName_Kentucky,prevyear_nACETAMIPRID,0.04202135950827749
10841,StateName_Kentucky,prevyear_nTHIACLOPRID,0.03917000917397485
10842,StateName_Kentucky,NorthDakota_PrevYear,0.0035941712160862107
10843,StateName_Kentucky,prevyearyield,0.08202376863587903
10844,StateName_Kentucky,avg_temp,0.061474733463667476
10845,StateName_Kentucky,anomaly,0.05217204838266304
10846,StateName_Kentucky,varroa,0.021516297959823922
10847,StateName_Kentucky,spores,0.11730836437473982
10848,StateName_Kentucky,cbpv_max,0.11389656650191271
10849,StateName_Kentucky,dwv_max,
10850,StateName_Kentucky,iapv_max,0.09004713182523376
10851,StateName_Kentucky,kbv_max,0.17317515249825371
10852,StateName_Kentucky,sbpv_max,
10853,StateName_Kentucky,abpv_max,0.09240045285967023
10854,StateName_Kentucky,dwv-b_max,0.06597829027731318
10855,StateName_Kentucky,lsv2_max,0.12071613039524404
10856,StateName_Kentucky,mkv_max,
10857,StateName_Kentucky,cbpv_prob,0.10839464284719916
10858,StateName_Kentucky,dwv_prob,0.029588717919166348
10859,StateName_Kentucky,iapv_prob,0.032812389510117196
10860,StateName_Kentucky,kbv_prob,0.04362975180392844
10861,StateName_Kentucky,sbpv_prob,
10862,StateName_Kentucky,abpv_prob,0.02713903932058022
10863,StateName_Kentucky,dwv-b_prob,0.043367170407841396
10864,StateName_Kentucky,lsv2_prob,0.41693146112009416
10865,StateName_Kentucky,mkv_prob,
10866,StateName_Kentucky,prevyearspores,0.1474773302534938
10867,StateName_Kentucky,prevyearvarroa,0.04573162185232849
10868,StateName_Kentucky,urbanicity,0.15336257118539404
10869,StateName_Kentucky,Prev Days with AQI,0.014353761653500061
10870,StateName_Kentucky,Prev Good Days,0.03176160266969278
10871,StateName_Kentucky,Prev Moderate Days,0.07503261943602844
10872,StateName_Kentucky,Prev Unhealthy for Sensitive Groups Days,0.06400565201196956
10873,StateName_Kentucky,Prev Unhealthy Days,0.002589338901086153
10874,StateName_Kentucky,Prev Very Unhealthy Days,0.030940609757466972
10875,StateName_Kentucky,Prev Hazardous Days,0.029134974195696384
10876,StateName_Kentucky,Prev Max AQI,0.02363072575972613
10877,StateName_Kentucky,Prev 90th Percentile AQI,0.0915810563279398
10878,StateName_Kentucky,Prev Median AQI,0.11303605598753723
10879,StateName_Kentucky,Prev Days CO,0.055219140399703624
10880,StateName_Kentucky,Prev Days NO2,0.015642345892678655
10881,StateName_Kentucky,Prev Days Ozone,0.10611986320250169
10882,StateName_Kentucky,Prev Days PM2.5,0.048276872276157366
10883,StateName_Kentucky,Prev Days PM10,0.08725788978238123
10884,StateName_Kentucky,5 Year Avg Days with AQI,0.019611828879747377
10885,StateName_Kentucky,5 Year Avg Good Days,0.03988252601147419
10886,StateName_Kentucky,5 Year Avg Moderate Days,0.09137528570869653
10887,StateName_Kentucky,5 Year Avg Unhealthy for Sensitive Groups Days,0.09638130860826881
10888,StateName_Kentucky,5 Year Avg Unhealthy Days,0.010378581982959536
10889,StateName_Kentucky,5 Year Avg Very Unhealthy Days,0.030499129779612992
10890,StateName_Kentucky,5 Year Avg Hazardous Days,0.03621001640333607
10891,StateName_Kentucky,5 Year Avg Max AQI,0.02679627288025946
10892,StateName_Kentucky,5 Year Avg 90th Percentile AQI,0.11519389535679167
10893,StateName_Kentucky,5 Year Avg Median AQI,0.12201711544523174
10894,StateName_Kentucky,5 Year Avg Days CO,0.060471858324702685
10895,StateName_Kentucky,5 Year Avg Days NO2,0.026633272734184695
10896,StateName_Kentucky,5 Year Avg Days Ozone,0.10904523480163306
10897,StateName_Kentucky,5 Year Avg Days PM2.5,0.04796799301818665
10898,StateName_Kentucky,5 Year Avg Days PM10,0.08898867681456747
10899,StateName_Kentucky,StateName_Alabama,0.024844720496894217
10900,StateName_Kentucky,StateName_Arizona,0.024844720496894224
10901,StateName_Kentucky,StateName_Arkansas,0.024844720496894217
10902,StateName_Kentucky,StateName_California,0.024844720496894283
10903,StateName_Kentucky,StateName_Colorado,0.024844720496894283
10904,StateName_Kentucky,StateName_Florida,0.024844720496894273
10905,StateName_Kentucky,StateName_Georgia,0.024844720496894294
10906,StateName_Kentucky,StateName_Hawaii,0.02484472049689429
10907,StateName_Kentucky,StateName_Idaho,0.024844720496894294
10908,StateName_Kentucky,StateName_Illinois,0.02484472049689427
10909,StateName_Kentucky,StateName_Indiana,0.024844720496894297
10910,StateName_Kentucky,StateName_Iowa,0.02484472049689427
10911,StateName_Kentucky,StateName_Kansas,0.024844720496894273
10912,StateName_Kentucky,StateName_Kentucky,1.0
10913,StateName_Kentucky,StateName_Louisiana,0.02484472049689431
10914,StateName_Kentucky,StateName_Maine,0.024844720496894335
10915,StateName_Kentucky,StateName_Maryland,0.013491204704282486
10916,StateName_Kentucky,StateName_Michigan,0.024844720496894377
10917,StateName_Kentucky,StateName_Minnesota,0.024844720496894377
10918,StateName_Kentucky,StateName_Mississippi,0.024844720496894415
10919,StateName_Kentucky,StateName_Missouri,0.024844720496894394
10920,StateName_Kentucky,StateName_Montana,0.02484472049689441
10921,StateName_Kentucky,StateName_Nebraska,0.02484472049689442
10922,StateName_Kentucky,StateName_Nevada,0.018323194758945567
10923,StateName_Kentucky,StateName_New Jersey,0.024844720496894405
10924,StateName_Kentucky,StateName_New Mexico,0.021449648402926264
10925,StateName_Kentucky,StateName_New York,0.02484472049689445
10926,StateName_Kentucky,StateName_North Carolina,0.024844720496894433
10927,StateName_Kentucky,StateName_North Dakota,0.02484472049689443
10928,StateName_Kentucky,StateName_Ohio,0.02484472049689443
10929,StateName_Kentucky,StateName_Oklahoma,0.013491204704282478
10930,StateName_Kentucky,StateName_Oregon,0.024844720496894405
10931,StateName_Kentucky,StateName_Pennsylvania,0.02484472049689443
10932,StateName_Kentucky,StateName_South Carolina,0.014581071037959156
10933,StateName_Kentucky,StateName_South Dakota,0.02484472049689443
10934,StateName_Kentucky,StateName_Tennessee,0.02484472049689444
10935,StateName_Kentucky,StateName_Texas,0.024844720496894443
10936,StateName_Kentucky,StateName_Utah,0.02484472049689444
10937,StateName_Kentucky,StateName_Vermont,0.02484472049689445
10938,StateName_Kentucky,StateName_Virginia,0.024844720496894446
10939,StateName_Kentucky,StateName_Washington,0.02484472049689444
10940,StateName_Kentucky,StateName_West Virginia,0.024844720496894446
10941,StateName_Kentucky,StateName_Wisconsin,0.024844720496894446
10942,StateName_Kentucky,StateName_Wyoming,0.024844720496894433
10943,StateName_Kentucky,Region_Midwest,0.10095893147651551
10944,StateName_Kentucky,Region_Northeast,0.0585393713629694
10945,StateName_Kentucky,Region_South,0.23301044602863658
10946,StateName_Kentucky,Region_West,0.09681839213491178
10947,StateName_Louisiana,year,0.005137513364286906
10948,StateName_Louisiana,numcol,0.037179578461624965
10949,StateName_Louisiana,yieldpercol,0.2749542692122803
10950,StateName_Louisiana,totalprod,0.00791034723762496
10951,StateName_Louisiana,stocks,0.052752994492002624
10952,StateName_Louisiana,priceperlb,0.07534655461954727
10953,StateName_Louisiana,prodvalue,0.013562202189000299
10954,StateName_Louisiana,nCLOTHIANIDIN,0.04847153489901256
10955,StateName_Louisiana,nIMIDACLOPRID,0.017889526193465673
10956,StateName_Louisiana,nTHIAMETHOXAM,0.03478050337149095
10957,StateName_Louisiana,nACETAMIPRID,0.023366158006435798
10958,StateName_Louisiana,nTHIACLOPRID,0.03921701459662159
10959,StateName_Louisiana,nAllNeonic,0.02935495771812757
10960,StateName_Louisiana,prevyear_nCLOTHIANIDIN,0.04898872738149083
10961,StateName_Louisiana,prevyear_nIMIDACLOPRID,0.01860561967247485
10962,StateName_Louisiana,prevyear_nTHIAMETHOXAM,0.03374479442776265
10963,StateName_Louisiana,prevyear_nACETAMIPRID,0.02349597563245823
10964,StateName_Louisiana,prevyear_nTHIACLOPRID,0.03922291256021508
10965,StateName_Louisiana,NorthDakota_PrevYear,0.0035941712160860646
10966,StateName_Louisiana,prevyearyield,0.2811890771335659
10967,StateName_Louisiana,avg_temp,0.2614097059197772
10968,StateName_Louisiana,anomaly,0.07035846536362886
10969,StateName_Louisiana,varroa,0.05772892169799817
10970,StateName_Louisiana,spores,0.04656479991767777
10971,StateName_Louisiana,cbpv_max,0.1849309975534588
10972,StateName_Louisiana,dwv_max,
10973,StateName_Louisiana,iapv_max,0.2393124513286389
10974,StateName_Louisiana,kbv_max,0.1892008957187876
10975,StateName_Louisiana,sbpv_max,
10976,StateName_Louisiana,abpv_max,0.07433638328402377
10977,StateName_Louisiana,dwv-b_max,0.06597829027731318
10978,StateName_Louisiana,lsv2_max,0.18948474566138687
10979,StateName_Louisiana,mkv_max,
10980,StateName_Louisiana,cbpv_prob,0.059410711823632376
10981,StateName_Louisiana,dwv_prob,0.06818915014322294
10982,StateName_Louisiana,iapv_prob,0.051821987925071256
10983,StateName_Louisiana,kbv_prob,0.04868249271025111
10984,StateName_Louisiana,sbpv_prob,
10985,StateName_Louisiana,abpv_prob,0.037326246499229256
10986,StateName_Louisiana,dwv-b_prob,0.059724737941366415
10987,StateName_Louisiana,lsv2_prob,0.06870538591847875
10988,StateName_Louisiana,mkv_prob,
10989,StateName_Louisiana,prevyearspores,0.046826049786449594
10990,StateName_Louisiana,prevyearvarroa,0.04866474126055499
10991,StateName_Louisiana,urbanicity,0.01762174751179158
10992,StateName_Louisiana,Prev Days with AQI,0.12541174438962963
10993,StateName_Louisiana,Prev Good Days,0.07198952995000743
10994,StateName_Louisiana,Prev Moderate Days,0.09337445687145551
10995,StateName_Louisiana,Prev Unhealthy for Sensitive Groups Days,0.041801243102258634
10996,StateName_Louisiana,Prev Unhealthy Days,0.00986456330182542
10997,StateName_Louisiana,Prev Very Unhealthy Days,0.025030186272807144
10998,StateName_Louisiana,Prev Hazardous Days,0.02913497419569638
10999,StateName_Louisiana,Prev Max AQI,0.0234924949604446
11000,StateName_Louisiana,Prev 90th Percentile AQI,0.04596274816174637
11001,StateName_Louisiana,Prev Median AQI,0.07586228432983164
11002,StateName_Louisiana,Prev Days CO,0.06853842886837155
11003,StateName_Louisiana,Prev Days NO2,0.052937887696928296
11004,StateName_Louisiana,Prev Days Ozone,0.15899997616313946
11005,StateName_Louisiana,Prev Days PM2.5,0.02406617066860666
11006,StateName_Louisiana,Prev Days PM10,0.11877692492867985
11007,StateName_Louisiana,5 Year Avg Days with AQI,0.15577479571029001
11008,StateName_Louisiana,5 Year Avg Good Days,0.09844151149491659
11009,StateName_Louisiana,5 Year Avg Moderate Days,0.109356960892433
11010,StateName_Louisiana,5 Year Avg Unhealthy for Sensitive Groups Days,0.06244500353528328
11011,StateName_Louisiana,5 Year Avg Unhealthy Days,0.001534686473295155
11012,StateName_Louisiana,5 Year Avg Very Unhealthy Days,0.02247711488924371
11013,StateName_Louisiana,5 Year Avg Hazardous Days,0.03621001640333607
11014,StateName_Louisiana,5 Year Avg Max AQI,0.02641398050440667
11015,StateName_Louisiana,5 Year Avg 90th Percentile AQI,0.06029552470150059
11016,StateName_Louisiana,5 Year Avg Median AQI,0.08184410101165371
11017,StateName_Louisiana,5 Year Avg Days CO,0.0815729460929307
11018,StateName_Louisiana,5 Year Avg Days NO2,0.04266164096577059
11019,StateName_Louisiana,5 Year Avg Days Ozone,0.19292229178891843
11020,StateName_Louisiana,5 Year Avg Days PM2.5,0.02567381345857075
11021,StateName_Louisiana,5 Year Avg Days PM10,0.12932558703553906
11022,StateName_Louisiana,StateName_Alabama,0.02484472049689427
11023,StateName_Louisiana,StateName_Arizona,0.024844720496894276
11024,StateName_Louisiana,StateName_Arkansas,0.02484472049689427
11025,StateName_Louisiana,StateName_California,0.0248447204968943
11026,StateName_Louisiana,StateName_Colorado,0.024844720496894294
11027,StateName_Louisiana,StateName_Florida,0.024844720496894335
11028,StateName_Louisiana,StateName_Georgia,0.02484472049689431
11029,StateName_Louisiana,StateName_Hawaii,0.024844720496894304
11030,StateName_Louisiana,StateName_Idaho,0.02484472049689431
11031,StateName_Louisiana,StateName_Illinois,0.024844720496894325
11032,StateName_Louisiana,StateName_Indiana,0.024844720496894346
11033,StateName_Louisiana,StateName_Iowa,0.024844720496894325
11034,StateName_Louisiana,StateName_Kansas,0.024844720496894335
11035,StateName_Louisiana,StateName_Kentucky,0.02484472049689431
11036,StateName_Louisiana,StateName_Louisiana,1.0
11037,StateName_Louisiana,StateName_Maine,0.024844720496894325
11038,StateName_Louisiana,StateName_Maryland,0.013491204704282491
11039,StateName_Louisiana,StateName_Michigan,0.024844720496894367
11040,StateName_Louisiana,StateName_Minnesota,0.024844720496894374
11041,StateName_Louisiana,StateName_Mississippi,0.02484472049689441
11042,StateName_Louisiana,StateName_Missouri,0.024844720496894374
11043,StateName_Louisiana,StateName_Montana,0.024844720496894394
11044,StateName_Louisiana,StateName_Nebraska,0.024844720496894408
11045,StateName_Louisiana,StateName_Nevada,0.018323194758945553
11046,StateName_Louisiana,StateName_New Jersey,0.024844720496894394
11047,StateName_Louisiana,StateName_New Mexico,0.021449648402926257
11048,StateName_Louisiana,StateName_New York,0.024844720496894433
11049,StateName_Louisiana,StateName_North Carolina,0.02484472049689442
11050,StateName_Louisiana,StateName_North Dakota,0.02484472049689441
11051,StateName_Louisiana,StateName_Ohio,0.02484472049689442
11052,StateName_Louisiana,StateName_Oklahoma,0.01349120470428247
11053,StateName_Louisiana,StateName_Oregon,0.024844720496894405
11054,StateName_Louisiana,StateName_Pennsylvania,0.0248447204968944
11055,StateName_Louisiana,StateName_South Carolina,0.014581071037959146
11056,StateName_Louisiana,StateName_South Dakota,0.024844720496894422
11057,StateName_Louisiana,StateName_Tennessee,0.024844720496894422
11058,StateName_Louisiana,StateName_Texas,0.024844720496894415
11059,StateName_Louisiana,StateName_Utah,0.024844720496894422
11060,StateName_Louisiana,StateName_Vermont,0.02484472049689444
11061,StateName_Louisiana,StateName_Virginia,0.024844720496894426
11062,StateName_Louisiana,StateName_Washington,0.024844720496894422
11063,StateName_Louisiana,StateName_West Virginia,0.024844720496894426
11064,StateName_Louisiana,StateName_Wisconsin,0.024844720496894433
11065,StateName_Louisiana,StateName_Wyoming,0.02484472049689441
11066,StateName_Louisiana,Region_Midwest,0.10095893147651551
11067,StateName_Louisiana,Region_Northeast,0.05853937136296937
11068,StateName_Louisiana,Region_South,0.23301044602863652
11069,StateName_Louisiana,Region_West,0.0968183921349118
11070,StateName_Maine,year,0.005137513364279534
11071,StateName_Maine,numcol,0.09025760089995293
11072,StateName_Maine,yieldpercol,0.2162001296062244
11073,StateName_Maine,totalprod,0.08835999027487593
11074,StateName_Maine,stocks,0.08324227426478277
11075,StateName_Maine,priceperlb,0.06904506109535007
11076,StateName_Maine,prodvalue,0.08105041885663251
11077,StateName_Maine,nCLOTHIANIDIN,0.0573038446418589
11078,StateName_Maine,nIMIDACLOPRID,0.0625588229062997
11079,StateName_Maine,nTHIAMETHOXAM,0.08652016305081421
11080,StateName_Maine,nACETAMIPRID,0.02977242797579646
11081,StateName_Maine,nTHIACLOPRID,0.039217014596621566
11082,StateName_Maine,nAllNeonic,0.0752192866834048
11083,StateName_Maine,prevyear_nCLOTHIANIDIN,0.05782435405045026
11084,StateName_Maine,prevyear_nIMIDACLOPRID,0.0633185861354718
11085,StateName_Maine,prevyear_nTHIAMETHOXAM,0.08763340854176097
11086,StateName_Maine,prevyear_nACETAMIPRID,0.029903337526266036
11087,StateName_Maine,prevyear_nTHIACLOPRID,0.039222912560215054
11088,StateName_Maine,NorthDakota_PrevYear,0.0035941712160861574
11089,StateName_Maine,prevyearyield,0.2221471157102869
11090,StateName_Maine,avg_temp,0.2057871785544059
11091,StateName_Maine,anomaly,0.07270801488663536
11092,StateName_Maine,varroa,1.1019684692377541e-16
11093,StateName_Maine,spores,9.755134314183637e-17
11094,StateName_Maine,cbpv_max,0.21813406022627765
11095,StateName_Maine,dwv_max,
11096,StateName_Maine,iapv_max,0.2759079605679582
11097,StateName_Maine,kbv_max,0.1892008957187876
11098,StateName_Maine,sbpv_max,
11099,StateName_Maine,abpv_max,0.2688809386532592
11100,StateName_Maine,dwv-b_max,0.3765590225583243
11101,StateName_Maine,lsv2_max,0.2058111075591043
11102,StateName_Maine,mkv_max,
11103,StateName_Maine,cbpv_prob,1.7729622484935846e-16
11104,StateName_Maine,dwv_prob,3.288748200902593e-16
11105,StateName_Maine,iapv_prob,0.06275250701366984
11106,StateName_Maine,kbv_prob,0.04868249271025108
11107,StateName_Maine,sbpv_prob,
11108,StateName_Maine,abpv_prob,0.0641834290611224
11109,StateName_Maine,dwv-b_prob,0.3628457566746971
11110,StateName_Maine,lsv2_prob,0.07416197970542901
11111,StateName_Maine,mkv_prob,
11112,StateName_Maine,prevyearspores,1.1410404436838457e-16
11113,StateName_Maine,prevyearvarroa,3.9242594683174736e-17
11114,StateName_Maine,urbanicity,0.3375981745816122
11115,StateName_Maine,Prev Days with AQI,0.031389433681222934
11116,StateName_Maine,Prev Good Days,0.10716566880578264
11117,StateName_Maine,Prev Moderate Days,0.24743095469557294
11118,StateName_Maine,Prev Unhealthy for Sensitive Groups Days,0.08733219568009806
11119,StateName_Maine,Prev Unhealthy Days,0.04344709735483742
11120,StateName_Maine,Prev Very Unhealthy Days,0.01950942311916989
11121,StateName_Maine,Prev Hazardous Days,0.02913497419569639
11122,StateName_Maine,Prev Max AQI,0.025133234447569125
11123,StateName_Maine,Prev 90th Percentile AQI,0.12912294973367525
11124,StateName_Maine,Prev Median AQI,0.09611673013713518
11125,StateName_Maine,Prev Days CO,0.0694807594285141
11126,StateName_Maine,Prev Days NO2,0.01733363777376544
11127,StateName_Maine,Prev Days Ozone,0.16145653401093463
11128,StateName_Maine,Prev Days PM2.5,0.14306382953697147
11129,StateName_Maine,Prev Days PM10,0.060462870365022056
11130,StateName_Maine,5 Year Avg Days with AQI,0.03691367344233517
11131,StateName_Maine,5 Year Avg Good Days,0.1121334717625587
11132,StateName_Maine,5 Year Avg Moderate Days,0.2644478202234576
11133,StateName_Maine,5 Year Avg Unhealthy for Sensitive Groups Days,0.10037700532257213
11134,StateName_Maine,5 Year Avg Unhealthy Days,0.052061391249108205
11135,StateName_Maine,5 Year Avg Very Unhealthy Days,0.015863907713820475
11136,StateName_Maine,5 Year Avg Hazardous Days,0.036210016403336015
11137,StateName_Maine,5 Year Avg Max AQI,0.028399832507837394
11138,StateName_Maine,5 Year Avg 90th Percentile AQI,0.1374172358659815
11139,StateName_Maine,5 Year Avg Median AQI,0.09934101794435041
11140,StateName_Maine,5 Year Avg Days CO,0.08283508985490452
11141,StateName_Maine,5 Year Avg Days NO2,0.029425947792076464
11142,StateName_Maine,5 Year Avg Days Ozone,0.1634325512619823
11143,StateName_Maine,5 Year Avg Days PM2.5,0.14748764443565768
11144,StateName_Maine,5 Year Avg Days PM10,0.056717184769034326
11145,StateName_Maine,StateName_Alabama,0.024844720496894332
11146,StateName_Maine,StateName_Arizona,0.024844720496894335
11147,StateName_Maine,StateName_Arkansas,0.024844720496894332
11148,StateName_Maine,StateName_California,0.024844720496894332
11149,StateName_Maine,StateName_Colorado,0.02484472049689433
11150,StateName_Maine,StateName_Florida,0.024844720496894353
11151,StateName_Maine,StateName_Georgia,0.024844720496894335
11152,StateName_Maine,StateName_Hawaii,0.024844720496894325
11153,StateName_Maine,StateName_Idaho,0.024844720496894335
11154,StateName_Maine,StateName_Illinois,0.024844720496894342
11155,StateName_Maine,StateName_Indiana,0.02484472049689438
11156,StateName_Maine,StateName_Iowa,0.024844720496894342
11157,StateName_Maine,StateName_Kansas,0.024844720496894353
11158,StateName_Maine,StateName_Kentucky,0.024844720496894335
11159,StateName_Maine,StateName_Louisiana,0.024844720496894325
11160,StateName_Maine,StateName_Maine,1.0
11161,StateName_Maine,StateName_Maryland,0.013491204704282483
11162,StateName_Maine,StateName_Michigan,0.024844720496894356
11163,StateName_Maine,StateName_Minnesota,0.02484472049689435
11164,StateName_Maine,StateName_Mississippi,0.0248447204968944
11165,StateName_Maine,StateName_Missouri,0.024844720496894346
11166,StateName_Maine,StateName_Montana,0.024844720496894384
11167,StateName_Maine,StateName_Nebraska,0.024844720496894384
11168,StateName_Maine,StateName_Nevada,0.018323194758945543
11169,StateName_Maine,StateName_New Jersey,0.024844720496894394
11170,StateName_Maine,StateName_New Mexico,0.021449648402926232
11171,StateName_Maine,StateName_New York,0.024844720496894433
11172,StateName_Maine,StateName_North Carolina,0.024844720496894408
11173,StateName_Maine,StateName_North Dakota,0.024844720496894384
11174,StateName_Maine,StateName_Ohio,0.02484472049689441
11175,StateName_Maine,StateName_Oklahoma,0.013491204704282464
11176,StateName_Maine,StateName_Oregon,0.02484472049689438
11177,StateName_Maine,StateName_Pennsylvania,0.0248447204968944
11178,StateName_Maine,StateName_South Carolina,0.01458107103795914
11179,StateName_Maine,StateName_South Dakota,0.024844720496894415
11180,StateName_Maine,StateName_Tennessee,0.02484472049689441
11181,StateName_Maine,StateName_Texas,0.024844720496894415
11182,StateName_Maine,StateName_Utah,0.02484472049689441
11183,StateName_Maine,StateName_Vermont,0.024844720496894422
11184,StateName_Maine,StateName_Virginia,0.0248447204968944
11185,StateName_Maine,StateName_Washington,0.024844720496894405
11186,StateName_Maine,StateName_West Virginia,0.02484472049689441
11187,StateName_Maine,StateName_Wisconsin,0.024844720496894415
11188,StateName_Maine,StateName_Wyoming,0.0248447204968944
11189,StateName_Maine,Region_Midwest,0.10095893147651551
11190,StateName_Maine,Region_Northeast,0.4244104423815281
11191,StateName_Maine,Region_South,0.1066249214159308
11192,StateName_Maine,Region_West,0.0968183921349118
11193,StateName_Maryland,year,0.1008177181107449
11194,StateName_Maryland,numcol,0.052777909157068675
11195,StateName_Maryland,yieldpercol,0.0668718475337837
11196,StateName_Maryland,totalprod,0.04887720540201204
11197,StateName_Maryland,stocks,0.04659018637279686
11198,StateName_Maryland,priceperlb,0.016887526699691378
11199,StateName_Maryland,prodvalue,0.047538283372193346
11200,StateName_Maryland,nCLOTHIANIDIN,0.0335820500137878
11201,StateName_Maryland,nIMIDACLOPRID,0.05096450334368447
11202,StateName_Maryland,nTHIAMETHOXAM,0.056953114014099075
11203,StateName_Maryland,nACETAMIPRID,0.02416306097562798
11204,StateName_Maryland,nTHIACLOPRID,0.021320559145298262
11205,StateName_Maryland,nAllNeonic,0.05060728165043769
11206,StateName_Maryland,prevyear_nCLOTHIANIDIN,0.02619837494738418
11207,StateName_Maryland,prevyear_nIMIDACLOPRID,0.04064911490248684
11208,StateName_Maryland,prevyear_nTHIAMETHOXAM,0.04153155104753058
11209,StateName_Maryland,prevyear_nACETAMIPRID,0.022313256145798075
11210,StateName_Maryland,prevyear_nTHIACLOPRID,0.021240771093058212
11211,StateName_Maryland,NorthDakota_PrevYear,0.0809395717695243
11212,StateName_Maryland,prevyearyield,0.06726733866235297
