,StateName,year,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,Region,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic,prevyear_nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,prevyear_nTHIAMETHOXAM,prevyear_nACETAMIPRID,prevyear_nTHIACLOPRID,NorthDakota_PrevYear,prevyearyield
405,Mississippi,2003,21000.0,69,1449000.0,246000.0,1.29,1869000.0,South,0.0,4981.0,2110.9,80.7,0.0,7172.6,0.0,4080.3,3439.8,177.6,0.0,75.0,78.0
406,Montana,1998,115000.0,122,14030000.0,5472000.0,0.64,8979000.0,West,0.0,44.5,0.0,0.0,0.0,44.5,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,78.7
407,Montana,1999,122000.0,70,8540000.0,2135000.0,0.6,5124000.0,West,0.0,264.2,0.0,0.0,0.0,264.2,0.0,44.5,0.0,0.0,0.0,128.0,122.0
408,Montana,2000,124000.0,88,10912000.0,4692000.0,0.59,6438000.0,West,0.0,616.7,0.0,0.0,0.0,616.7,0.0,264.2,0.0,0.0,0.0,105.0,70.0
409,Montana,2005,130000.0,67,8710000.0,3136000.0,0.86,7491000.0,West,87.4,355.8,169.0,9.7,0.0,621.9,110.0,201.4,67.7,9.3,0.0,78.0,77.0
410,Montana,2006,132000.0,79,10428000.0,1981000.0,0.95,9907000.0,West,17.5,294.4,82.4,6.8,0.0,401.1,87.4,355.8,169.0,9.7,0.0,91.0,67.0
411,Montana,2002,134000.0,63,8442000.0,1097000.0,1.38,11650000.0,West,0.0,55.2,54.1,0.0,0.0,109.3,0.0,296.6,6.0,0.0,0.0,96.0,102.0
412,Montana,2008,134000.0,70,9380000.0,4596000.0,1.37,12851000.0,West,443.8,166.4,410.9,6.2,0.0,1027.3,96.1,147.3,80.1,4.8,0.0,74.0,68.0
413,Montana,2007,135000.0,68,9180000.0,2479000.0,0.99,9088000.0,West,96.1,147.3,80.1,4.8,0.0,328.3,17.5,294.4,82.4,6.8,0.0,74.0,79.0
414,Montana,2001,136000.0,102,13872000.0,4578000.0,0.67,9294000.0,West,0.0,296.6,6.0,0.0,0.0,302.6,0.0,616.7,0.0,0.0,0.0,115.0,88.0
415,Montana,2004,140000.0,77,10780000.0,3773000.0,1.08,11642000.0,West,110.0,201.4,67.7,9.3,0.0,388.4,0.0,139.8,29.7,9.6,0.0,87.0,66.0
416,Montana,2012,145000.0,52,7540000.0,2413000.0,1.95,14703000.0,West,1460.8,8595.8,3206.4,0.0,0.0,13263.0,801.9,5994.0,5910.6,0.0,0.0,71.0,92.0
417,Montana,2003,145000.0,66,9570000.0,1914000.0,1.44,13781000.0,West,0.0,139.8,29.7,9.6,0.0,179.1,0.0,55.2,54.1,0.0,0.0,75.0,63.0
418,Montana,2017,145000.0,72,10440000.0,2506000.0,2.3,24012000.0,West,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,0.0,172.0,137.0,0.0,0.0,78.0,77.0
419,Montana,2011,145000.0,92,13340000.0,3202000.0,1.7,22678000.0,West,801.9,5994.0,5910.6,0.0,0.0,12706.5,2595.9,5529.1,4624.7,6.4,0.0,91.0,74.0
420,Montana,2009,146000.0,70,10220000.0,3577000.0,1.46,14921000.0,West,621.9,2619.0,2471.6,4.9,0.0,5717.4,443.8,166.4,410.9,6.2,0.0,90.0,70.0
421,Montana,2015,146000.0,83,12118000.0,3757000.0,1.94,23509000.0,West,0.0,1130.6,36.6,0.7,0.0,1167.9,2529.9,9591.7,5759.4,2.6,0.0,86.0,88.0
422,Montana,2010,157000.0,74,11618000.0,2905000.0,1.58,18356000.0,West,2595.9,5529.1,4624.7,6.4,0.0,12756.1,621.9,2619.0,2471.6,4.9,0.0,77.0,70.0
423,Montana,2016,159000.0,77,12243000.0,3183000.0,1.77,21670000.0,West,0.0,172.0,137.0,0.0,0.0,309.0,0.0,1130.6,36.6,0.7,0.0,74.0,83.0
424,Montana,2013,159000.0,94,14946000.0,5231000.0,2.09,31237000.0,West,1438.8,18253.6,5728.2,5.1,0.0,25425.7,1460.8,8595.8,3206.4,0.0,0.0,69.0,52.0
425,Montana,2014,162000.0,88,14256000.0,5132000.0,2.09,29795000.0,West,2529.9,9591.7,5759.4,2.6,0.0,17883.6,1438.8,18253.6,5728.2,5.1,0.0,69.0,94.0
426,North Carolina,2013,10000.0,38,380000.0,84000.0,3.67,1395000.0,South,14693.5,19714.7,12080.0,261.4,68.7,46818.3,23591.4,12598.5,12417.2,497.8,45.8,69.0,39.0
427,North Carolina,2003,10000.0,44,440000.0,79000.0,1.92,845000.0,South,0.0,2504.1,1090.6,0.0,0.0,3594.7,0.0,3016.9,2331.3,0.0,0.0,75.0,42.0
428,North Carolina,2006,10000.0,50,500000.0,215000.0,1.57,785000.0,South,4395.6,7366.0,7042.1,565.0,440.6,19809.3,3804.9,6303.5,1130.8,81.7,199.4,91.0,54.0
429,North Carolina,2005,10000.0,54,540000.0,146000.0,1.88,1015000.0,South,3804.9,6303.5,1130.8,81.7,199.4,11520.3,4368.0,5573.4,1280.5,53.1,28.3,78.0,40.0
430,North Carolina,2017,11000.0,41,451000.0,99000.0,4.34,1957000.0,South,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,10668.5,24306.5,3115.5,728.4,0.0,78.0,37.0
431,North Carolina,2009,11000.0,45,495000.0,84000.0,2.57,1272000.0,South,8952.2,5843.9,12735.9,376.6,7.2,27915.8,4130.6,5478.6,15193.8,369.2,298.2,90.0,52.0
432,North Carolina,2000,11000.0,49,539000.0,243000.0,1.43,771000.0,South,0.0,2145.2,0.0,0.0,0.0,2145.2,0.0,3549.8,0.0,0.0,0.0,105.0,46.0
433,North Carolina,2016,12000.0,37,444000.0,89000.0,4.78,2122000.0,South,10668.5,24306.5,3115.5,728.4,0.0,38818.9,644.6,13326.1,4136.0,552.1,185.9,74.0,45.0
434,North Carolina,2014,12000.0,43,516000.0,88000.0,3.49,1801000.0,South,20227.0,27637.0,10012.9,320.0,238.7,58435.6,14693.5,19714.7,12080.0,261.4,68.7,69.0,38.0
435,North Carolina,2015,12000.0,45,540000.0,103000.0,4.51,2435000.0,South,644.6,13326.1,4136.0,552.1,185.9,18844.7,20227.0,27637.0,10012.9,320.0,238.7,86.0,43.0
436,North Carolina,2007,12000.0,45,540000.0,76000.0,2.49,1345000.0,South,8126.6,4319.2,6838.4,134.5,218.7,19637.4,4395.6,7366.0,7042.1,565.0,440.6,74.0,50.0
437,North Carolina,2008,12000.0,52,624000.0,137000.0,2.18,1360000.0,South,4130.6,5478.6,15193.8,369.2,298.2,25470.4,8126.6,4319.2,6838.4,134.5,218.7,74.0,45.0
438,North Carolina,2012,13000.0,39,507000.0,106000.0,3.76,1906000.0,South,23591.4,12598.5,12417.2,497.8,45.8,49150.7,10678.5,13127.3,13596.8,110.7,170.4,71.0,62.0
439,North Carolina,2001,13000.0,44,572000.0,172000.0,1.48,847000.0,South,0.0,3898.4,0.0,0.0,0.0,3898.4,0.0,2145.2,0.0,0.0,0.0,115.0,49.0
440,North Carolina,2010,13000.0,46,598000.0,144000.0,2.66,1591000.0,South,7108.9,7916.6,7038.0,742.9,121.1,22927.5,8952.2,5843.9,12735.9,376.6,7.2,77.0,45.0
441,North Carolina,2011,14000.0,62,868000.0,95000.0,2.83,2456000.0,South,10678.5,13127.3,13596.8,110.7,170.4,37683.7,7108.9,7916.6,7038.0,742.9,121.1,91.0,46.0
442,North Carolina,2002,16000.0,42,672000.0,74000.0,1.41,948000.0,South,0.0,3016.9,2331.3,0.0,0.0,5348.2,0.0,3898.4,0.0,0.0,0.0,96.0,44.0
443,North Carolina,1998,8000.0,59,472000.0,151000.0,1.38,651000.0,South,0.0,6576.4,0.0,0.0,0.0,6576.4,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,46.05
444,North Carolina,2004,9000.0,40,360000.0,72000.0,1.93,695000.0,South,4368.0,5573.4,1280.5,53.1,28.3,11303.3,0.0,2504.1,1090.6,0.0,0.0,87.0,44.0
445,North Carolina,1999,9000.0,46,414000.0,104000.0,1.62,671000.0,South,0.0,3549.8,0.0,0.0,0.0,3549.8,0.0,6576.4,0.0,0.0,0.0,128.0,59.0
446,North Dakota,1998,230000.0,128,29440000.0,8832000.0,0.63,18547000.0,Midwest,0.0,2019.4,0.0,0.0,0.0,2019.4,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,85.1
447,North Dakota,1999,255000.0,105,26775000.0,8836000.0,0.59,15797000.0,Midwest,0.0,7948.8,0.0,0.0,0.0,7948.8,0.0,2019.4,0.0,0.0,0.0,128.0,128.0
448,North Dakota,2001,280000.0,96,26880000.0,9408000.0,0.69,18547000.0,Midwest,0.0,3084.9,131.3,0.0,0.0,3216.2,0.0,5383.0,0.0,0.0,0.0,115.0,115.0
449,North Dakota,2000,300000.0,115,34500000.0,13800000.0,0.57,19665000.0,Midwest,0.0,5383.0,0.0,0.0,0.0,5383.0,0.0,7948.8,0.0,0.0,0.0,105.0,105.0
450,North Dakota,2002,320000.0,75,24000000.0,8160000.0,1.46,35040000.0,Midwest,0.0,3251.9,484.7,0.0,0.0,3736.6,0.0,3084.9,131.3,0.0,0.0,96.0,96.0
451,North Dakota,2003,340000.0,87,29580000.0,6803000.0,1.36,40229000.0,Midwest,0.0,2593.3,424.3,0.0,0.0,3017.6,0.0,3251.9,484.7,0.0,0.0,75.0,75.0
452,North Dakota,2006,350000.0,74,25900000.0,7770000.0,0.91,23569000.0,Midwest,2362.6,7025.1,4886.4,0.0,0.0,14274.1,3687.3,3156.5,5942.6,0.0,0.0,91.0,91.0
453,North Dakota,2005,370000.0,91,33670000.0,8418000.0,0.83,27946000.0,Midwest,3687.3,3156.5,5942.6,0.0,0.0,12786.4,738.0,10202.8,2253.4,0.0,0.0,78.0,78.0
454,North Dakota,2004,390000.0,78,30420000.0,9126000.0,1.05,31941000.0,Midwest,738.0,10202.8,2253.4,0.0,0.0,13194.2,0.0,2593.3,424.3,0.0,0.0,87.0,87.0
455,North Dakota,2008,400000.0,90,36000000.0,8640000.0,1.36,48960000.0,Midwest,8445.2,9953.0,22254.7,0.0,0.0,40652.9,4917.7,6865.7,10283.6,0.0,0.0,74.0,74.0
456,North Dakota,2007,420000.0,74,31080000.0,9013000.0,0.96,29837000.0,Midwest,4917.7,6865.7,10283.6,0.0,0.0,22067.0,2362.6,7025.1,4886.4,0.0,0.0,74.0,74.0
457,North Dakota,2009,450000.0,77,34650000.0,7623000.0,1.38,47817000.0,Midwest,16750.7,17809.8,22704.7,0.0,0.0,57265.2,8445.2,9953.0,22254.7,0.0,0.0,90.0,90.0
458,North Dakota,2017,455000.0,74,33670000.0,4377000.0,1.89,63636000.0,Midwest,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,546.6,2346.7,1684.6,0.0,0.0,78.0,78.0
459,North Dakota,2011,460000.0,71,32660000.0,7512000.0,1.67,54542000.0,Midwest,21339.7,13844.6,17261.4,0.0,0.0,52445.7,15085.3,28013.3,17703.9,0.0,0.0,91.0,91.0
460,North Dakota,2012,480000.0,69,33120000.0,5962000.0,1.92,63590000.0,Midwest,47176.9,25924.6,23480.2,0.0,0.0,96581.7,21339.7,13844.6,17261.4,0.0,0.0,71.0,71.0
461,North Dakota,2013,480000.0,69,33120000.0,6955000.0,2.04,67565000.0,Midwest,78412.3,42333.5,22190.4,0.0,0.0,142936.2,47176.9,25924.6,23480.2,0.0,0.0,69.0,69.0
462,North Dakota,2016,485000.0,78,37830000.0,6809000.0,1.85,69986000.0,Midwest,546.6,2346.7,1684.6,0.0,0.0,4577.9,119.0,12808.6,3281.1,0.0,0.0,74.0,74.0
463,North Dakota,2015,490000.0,74,36260000.0,9428000.0,1.8,65268000.0,Midwest,119.0,12808.6,3281.1,0.0,0.0,16208.7,49015.4,33305.4,41192.1,0.0,0.0,86.0,86.0
464,North Dakota,2014,490000.0,86,42140000.0,9271000.0,1.99,83859000.0,Midwest,49015.4,33305.4,41192.1,0.0,0.0,123512.9,78412.3,42333.5,22190.4,0.0,0.0,69.0,69.0
465,North Dakota,2010,510000.0,91,46410000.0,12995000.0,1.5,69615000.0,Midwest,15085.3,28013.3,17703.9,0.0,0.0,60802.5,16750.7,17809.8,22704.7,0.0,0.0,77.0,77.0
466,Nebraska,2008,36000.0,67,2412000.0,1254000.0,1.45,3497000.0,Midwest,52254.1,9830.7,19963.0,0.0,0.0,82047.8,31003.7,3883.7,14695.1,0.0,0.0,74.0,49.0
467,Nebraska,2005,40000.0,68,2720000.0,2530000.0,0.87,2366000.0,Midwest,36206.1,7809.4,8869.2,0.0,0.0,52884.7,31677.0,7570.2,4571.1,0.0,0.0,78.0,89.0
468,Nebraska,2010,41000.0,55,2255000.0,902000.0,1.51,3405000.0,Midwest,27720.9,32164.3,40789.9,0.0,0.0,100675.1,52856.2,9245.6,34858.3,0.0,0.0,77.0,56.0
469,Nebraska,2011,41000.0,59,2419000.0,653000.0,1.75,4233000.0,Midwest,74180.9,27016.1,37316.3,0.0,0.0,138513.3,27720.9,32164.3,40789.9,0.0,0.0,91.0,55.0
470,Nebraska,2017,42000.0,63,2646000.0,423000.0,1.99,5266000.0,Midwest,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,0.0,2165.9,1421.9,0.0,0.0,78.0,46.0
471,Nebraska,2001,43000.0,48,2064000.0,1115000.0,0.72,1486000.0,Midwest,0.0,1552.8,22.9,0.0,0.0,1575.7,0.0,2204.3,0.0,0.0,0.0,115.0,87.0
472,Nebraska,2012,43000.0,65,2795000.0,1146000.0,1.93,5394000.0,Midwest,115264.2,24340.8,47666.3,0.0,0.0,187271.3,74180.9,27016.1,37316.3,0.0,0.0,71.0,59.0
473,Nebraska,2002,43000.0,75,3225000.0,1161000.0,1.49,4805000.0,Midwest,0.0,363.3,306.0,0.0,0.0,669.3,0.0,1552.8,22.9,0.0,0.0,96.0,48.0
474,Nebraska,2007,45000.0,49,2205000.0,1477000.0,1.03,2271000.0,Midwest,31003.7,3883.7,14695.1,0.0,0.0,49582.5,22747.7,2761.9,8988.5,0.0,0.0,74.0,73.0
475,Nebraska,2003,45000.0,74,3330000.0,1299000.0,1.38,4595000.0,Midwest,0.0,135.7,409.1,0.0,0.0,544.8,0.0,363.3,306.0,0.0,0.0,75.0,75.0
476,Nebraska,2013,46000.0,60,2760000.0,1628000.0,2.07,5713000.0,Midwest,134722.1,18239.1,49819.9,0.0,0.0,202781.1,115264.2,24340.8,47666.3,0.0,0.0,69.0,65.0
477,Nebraska,2006,47000.0,73,3431000.0,3843000.0,0.93,3191000.0,Midwest,22747.7,2761.9,8988.5,0.0,0.0,34498.1,36206.1,7809.4,8869.2,0.0,0.0,91.0,68.0
478,Nebraska,2016,48000.0,46,2208000.0,640000.0,1.91,4217000.0,Midwest,0.0,2165.9,1421.9,0.0,0.0,3587.8,0.0,5562.7,574.6,0.5,0.0,74.0,48.0
479,Nebraska,2009,48000.0,56,2688000.0,1102000.0,1.46,3924000.0,Midwest,52856.2,9245.6,34858.3,0.0,0.0,96960.1,52254.1,9830.7,19963.0,0.0,0.0,90.0,67.0
480,Nebraska,2014,50000.0,75,3750000.0,1688000.0,2.04,7650000.0,Midwest,135037.2,39838.2,51112.9,1.0,0.0,225989.3,134722.1,18239.1,49819.9,0.0,0.0,69.0,60.0
481,Nebraska,2000,50000.0,87,4350000.0,2610000.0,0.59,2567000.0,Midwest,0.0,2204.3,0.0,0.0,0.0,2204.3,0.0,396.8,0.0,0.0,0.0,105.0,77.0
482,Nebraska,2004,51000.0,89,4539000.0,2043000.0,1.01,4584000.0,Midwest,31677.0,7570.2,4571.1,0.0,0.0,43818.3,0.0,135.7,409.1,0.0,0.0,87.0,74.0
483,Nebraska,2015,57000.0,48,2736000.0,1450000.0,2.04,5581000.0,Midwest,0.0,5562.7,574.6,0.5,0.0,6137.8,135037.2,39838.2,51112.9,1.0,0.0,86.0,75.0
484,Nebraska,1999,58000.0,77,4466000.0,1965000.0,0.61,2724000.0,Midwest,0.0,396.8,0.0,0.0,0.0,396.8,0.0,591.3,0.0,0.0,0.0,128.0,70.0
485,Nebraska,1998,64000.0,70,4480000.0,2240000.0,0.86,3853000.0,Midwest,0.0,591.3,0.0,0.0,0.0,591.3,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,65.2
486,New Jersey,2003,10000.0,19,190000.0,101000.0,1.6,304000.0,Northeast,0.0,455.1,129.3,0.0,0.0,584.4,0.0,1761.2,48.9,0.0,0.0,75.0,40.0
487,New Jersey,1999,10000.0,44,440000.0,154000.0,0.57,251000.0,Northeast,0.0,581.2,0.0,0.0,0.0,581.2,0.0,328.8,0.0,0.0,0.0,128.0,49.0
488,New Jersey,2009,11000.0,32,352000.0,70000.0,2.36,831000.0,Northeast,799.7,627.9,373.2,493.3,74.4,2368.5,542.2,448.8,147.2,467.5,32.7,90.0,40.0
489,New Jersey,2001,11000.0,34,374000.0,71000.0,0.85,318000.0,Northeast,0.0,570.5,3.6,0.0,0.0,574.1,0.0,935.8,0.0,0.0,0.0,115.0,35.0
490,New Jersey,2000,11000.0,35,385000.0,200000.0,0.61,235000.0,Northeast,0.0,935.8,0.0,0.0,0.0,935.8,0.0,581.2,0.0,0.0,0.0,105.0,44.0
491,New Jersey,2002,11000.0,40,440000.0,92000.0,1.0,440000.0,Northeast,0.0,1761.2,48.9,0.0,0.0,1810.1,0.0,570.5,3.6,0.0,0.0,96.0,34.0
492,New Jersey,2011,11000.0,41,451000.0,135000.0,3.7,1669000.0,Northeast,328.3,1257.1,342.0,630.8,171.6,2729.8,574.5,896.4,667.8,204.4,44.4,91.0,35.0
493,New Jersey,2013,11000.0,44,484000.0,34000.0,4.19,2028000.0,Northeast,1716.7,874.5,1156.3,195.9,82.6,4026.0,1433.6,1333.7,842.1,1029.7,64.7,69.0,33.0
494,New Jersey,1998,11000.0,49,539000.0,167000.0,0.76,410000.0,Northeast,0.0,328.8,0.0,0.0,0.0,328.8,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,35.5
495,New Jersey,2016,12000.0,27,324000.0,198000.0,7.09,2297000.0,Northeast,55.9,409.2,80.6,696.0,71.3,1313.0,21.7,580.4,30.5,1015.2,215.4,74.0,27.0
496,New Jersey,2015,12000.0,27,324000.0,207000.0,4.2,1361000.0,Northeast,21.7,580.4,30.5,1015.2,215.4,1863.2,1988.4,1220.4,235.7,875.7,139.2,86.0,30.0
497,New Jersey,2004,12000.0,27,324000.0,45000.0,1.4,454000.0,Northeast,326.5,492.1,248.4,5.0,0.0,1072.0,0.0,455.1,129.3,0.0,0.0,87.0,19.0
498,New Jersey,2014,12000.0,30,360000.0,119000.0,3.13,1127000.0,Northeast,1988.4,1220.4,235.7,875.7,139.2,4459.4,1716.7,874.5,1156.3,195.9,82.6,69.0,44.0
499,New Jersey,2005,12000.0,32,384000.0,104000.0,1.2,461000.0,Northeast,795.7,707.7,91.4,105.2,29.6,1729.6,326.5,492.1,248.4,5.0,0.0,78.0,27.0
500,New Jersey,2017,13000.0,28,364000.0,167000.0,7.86,2861000.0,Northeast,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,55.9,409.2,80.6,696.0,71.3,78.0,27.0
501,New Jersey,2010,13000.0,35,455000.0,73000.0,1.9,865000.0,Northeast,574.5,896.4,667.8,204.4,44.4,2387.5,799.7,627.9,373.2,493.3,74.4,77.0,32.0
502,New Jersey,2012,14000.0,33,462000.0,51000.0,1.97,910000.0,Northeast,1433.6,1333.7,842.1,1029.7,64.7,4703.8,328.3,1257.1,342.0,630.8,171.6,71.0,41.0
503,New Jersey,2006,9000.0,36,324000.0,152000.0,1.14,369000.0,Northeast,523.9,383.7,302.5,34.4,46.8,1291.3,795.7,707.7,91.4,105.2,29.6,91.0,32.0
504,New Jersey,2008,9000.0,40,360000.0,122000.0,1.62,583000.0,Northeast,542.2,448.8,147.2,467.5,32.7,1638.4,488.8,584.8,194.8,26.5,9.2,74.0,57.0
505,New Jersey,2007,9000.0,57,513000.0,185000.0,1.96,1005000.0,Northeast,488.8,584.8,194.8,26.5,9.2,1304.1,523.9,383.7,302.5,34.4,46.8,74.0,36.0
506,New Mexico,2001,10000.0,70,700000.0,350000.0,0.66,462000.0,West,0.0,426.2,0.6,0.0,0.0,426.8,0.0,735.3,0.0,0.0,0.0,115.0,64.0
507,New Mexico,2002,11000.0,44,484000.0,252000.0,1.1,532000.0,West,0.0,629.1,93.2,40.9,0.0,763.2,0.0,426.2,0.6,0.0,0.0,96.0,70.0
508,New Mexico,1998,14000.0,55,770000.0,470000.0,0.76,585000.0,West,0.0,443.9,0.0,0.0,0.0,443.9,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,53.86666666666667
509,New Mexico,1999,15000.0,52,780000.0,476000.0,0.77,601000.0,West,0.0,385.7,0.0,0.0,0.0,385.7,0.0,443.9,0.0,0.0,0.0,128.0,55.0
510,New Mexico,2000,15000.0,64,960000.0,739000.0,0.72,691000.0,West,0.0,735.3,0.0,0.0,0.0,735.3,0.0,385.7,0.0,0.0,0.0,105.0,52.0
511,New Mexico,2012,5000.0,52,260000.0,99000.0,3.39,881000.0,West,2160.8,1612.1,715.7,6.7,0.0,4495.3,779.5,4876.6,975.6,23.7,0.0,71.0,56.0
512,New Mexico,2003,6000.0,41,246000.0,108000.0,1.2,295000.0,West,0.0,722.6,62.0,22.9,0.0,807.5,0.0,629.1,93.2,40.9,0.0,75.0,44.0
513,New Mexico,2008,6000.0,48,288000.0,95000.0,1.48,426000.0,West,876.2,3192.4,307.6,42.6,0.0,4418.8,478.1,3233.7,270.8,46.3,0.0,74.0,59.0
514,New Mexico,2007,6000.0,59,354000.0,138000.0,1.42,503000.0,West,478.1,3233.7,270.8,46.3,0.0,4028.9,222.6,3587.4,227.6,58.4,0.0,74.0,48.0
515,New Mexico,2006,7000.0,48,336000.0,104000.0,1.19,400000.0,West,222.6,3587.4,227.6,58.4,0.0,4096.0,682.3,3013.0,642.8,100.9,0.0,91.0,49.0
516,New Mexico,2005,7000.0,49,343000.0,113000.0,1.03,353000.0,West,682.3,3013.0,642.8,100.9,0.0,4439.0,157.9,3143.2,255.7,134.0,0.0,78.0,44.0
517,New Mexico,2011,7000.0,56,392000.0,153000.0,1.69,662000.0,West,779.5,4876.6,975.6,23.7,0.0,6655.4,1111.4,2061.3,546.2,80.9,0.0,91.0,66.0
518,New Mexico,2009,7000.0,60,420000.0,143000.0,1.59,668000.0,West,661.2,2559.8,693.1,23.7,0.0,3937.8,876.2,3192.4,307.6,42.6,0.0,90.0,48.0
519,New Mexico,2010,7000.0,66,462000.0,157000.0,1.58,730000.0,West,1111.4,2061.3,546.2,80.9,0.0,3799.8,661.2,2559.8,693.1,23.7,0.0,77.0,60.0
520,New Mexico,2004,8000.0,44,352000.0,127000.0,1.19,419000.0,West,157.9,3143.2,255.7,134.0,0.0,3690.8,0.0,722.6,62.0,22.9,0.0,87.0,41.0
521,Nevada,2007,10000.0,28,280000.0,67000.0,2.99,837000.0,West,1.1,91.0,25.5,2.6,0.0,120.2,20.5,35.7,70.9,1.2,0.0,74.0,37.0
522,Nevada,2008,10000.0,29,290000.0,52000.0,1.42,412000.0,West,5.3,293.3,31.6,2.9,0.0,333.1,1.1,91.0,25.5,2.6,0.0,74.0,28.0
523,Nevada,2000,10000.0,35,350000.0,95000.0,1.45,508000.0,West,0.0,170.2,0.0,0.0,0.0,170.2,0.0,48.4,0.0,0.0,0.0,105.0,45.0
524,Nevada,1998,10000.0,46,460000.0,175000.0,1.65,759000.0,West,0.0,274.4,0.0,0.0,0.0,274.4,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,45.18181818181818
525,Nevada,2005,12000.0,46,552000.0,442000.0,3.11,1717000.0,West,1.1,141.7,54.5,2.5,0.0,199.8,7.4,286.4,12.6,2.0,0.0,78.0,55.0
526,Nevada,2004,14000.0,55,770000.0,316000.0,1.78,1371000.0,West,7.4,286.4,12.6,2.0,0.0,308.4,0.0,192.6,30.4,0.3,0.0,87.0,64.0
527,Nevada,2003,6000.0,64,384000.0,46000.0,2.04,783000.0,West,0.0,192.6,30.4,0.3,0.0,223.3,0.0,72.4,25.3,0.1,0.0,75.0,62.0
528,Nevada,2006,9000.0,37,333000.0,50000.0,3.62,1205000.0,West,20.5,35.7,70.9,1.2,0.0,128.3,1.1,141.7,54.5,2.5,0.0,91.0,46.0
529,Nevada,1999,9000.0,45,405000.0,271000.0,1.54,624000.0,West,0.0,48.4,0.0,0.0,0.0,48.4,0.0,274.4,0.0,0.0,0.0,128.0,46.0
530,Nevada,2001,9000.0,50,450000.0,36000.0,2.14,963000.0,West,0.0,208.6,0.0,0.0,0.0,208.6,0.0,170.2,0.0,0.0,0.0,115.0,35.0
531,Nevada,2002,9000.0,62,558000.0,61000.0,2.67,1490000.0,West,0.0,72.4,25.3,0.1,0.0,97.8,0.0,208.6,0.0,0.0,0.0,96.0,50.0
532,New York,2010,45000.0,64,2880000.0,1123000.0,1.96,5645000.0,Northeast,4970.4,3743.7,2583.9,4216.3,3655.0,19169.3,7854.8,2846.6,1764.8,3748.7,3734.7,77.0,65.0
533,New York,2009,45000.0,65,2925000.0,936000.0,1.93,5645000.0,Northeast,7854.8,2846.6,1764.8,3748.7,3734.7,19949.6,7010.1,3272.2,1420.9,3287.3,1660.6,90.0,70.0
534,New York,2011,49000.0,56,2744000.0,1235000.0,1.96,5378000.0,Northeast,10515.4,3369.5,4264.2,4339.4,2439.6,24928.1,4970.4,3743.7,2583.9,4216.3,3655.0,91.0,64.0
535,New York,2008,50000.0,70,3500000.0,1260000.0,1.65,5775000.0,Northeast,7010.1,3272.2,1420.9,3287.3,1660.6,16651.1,5398.3,2053.9,4548.6,724.8,1162.1,74.0,57.0
536,New York,2012,51000.0,51,2601000.0,988000.0,2.23,5800000.0,Northeast,11006.8,6886.2,3483.3,2382.7,2385.5,26144.5,10515.4,3369.5,4264.2,4339.4,2439.6,71.0,56.0
537,New York,2007,53000.0,57,3021000.0,1843000.0,1.38,4169000.0,Northeast,5398.3,2053.9,4548.6,724.8,1162.1,13887.7,1417.8,2174.4,2009.4,3508.6,1329.7,74.0,64.0
538,New York,2001,53000.0,70,3710000.0,1781000.0,0.79,2931000.0,Northeast,0.0,3265.2,0.0,0.0,0.0,3265.2,0.0,2148.3,0.0,0.0,0.0,115.0,80.0
539,New York,2013,55000.0,48,2640000.0,1030000.0,2.12,5597000.0,Northeast,19919.1,12241.7,5150.3,3126.4,3885.8,44323.3,11006.8,6886.2,3483.3,2382.7,2385.5,69.0,51.0
540,New York,2017,57000.0,56,3192000.0,766000.0,3.01,9608000.0,Northeast,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,10.0,1526.1,975.4,4208.4,2904.2,78.0,57.0
541,New York,2015,58000.0,62,3596000.0,899000.0,2.94,10572000.0,Northeast,4.8,1199.2,899.9,3811.2,1367.5,7282.6,17458.9,11993.6,5763.1,2931.1,3482.3,86.0,55.0
542,New York,2006,58000.0,64,3712000.0,2376000.0,1.3,4826000.0,Northeast,1417.8,2174.4,2009.4,3508.6,1329.7,10439.9,752.2,2556.1,1153.9,570.5,1552.2,91.0,73.0
543,New York,2000,58000.0,80,4640000.0,2274000.0,0.55,2552000.0,Northeast,0.0,2148.3,0.0,0.0,0.0,2148.3,0.0,2334.9,0.0,0.0,0.0,105.0,70.0
