,year,numcol,yieldpercol,totalprod,stocks,priceperlb,prodvalue,nCLOTHIANIDIN,nIMIDACLOPRID,nTHIAMETHOXAM,nACETAMIPRID,nTHIACLOPRID,nAllNeonic,prevyear_nCLOTHIANIDIN,prevyear_nIMIDACLOPRID,prevyear_nTHIAMETHOXAM,prevyear_nACETAMIPRID,prevyear_nTHIACLOPRID,NorthDakota_PrevYear,prevyearyield,StateName_Alabama,StateName_Arizona,StateName_Arkansas,StateName_California,StateName_Colorado,StateName_Florida,StateName_Georgia,StateName_Hawaii,StateName_Idaho,StateName_Illinois,StateName_Indiana,StateName_Iowa,StateName_Kansas,StateName_Kentucky,StateName_Louisiana,StateName_Maine,StateName_Maryland,StateName_Michigan,StateName_Minnesota,StateName_Mississippi,StateName_Missouri,StateName_Montana,StateName_Nebraska,StateName_Nevada,StateName_New Jersey,StateName_New Mexico,StateName_New York,StateName_North Carolina,StateName_North Dakota,StateName_Ohio,StateName_Oklahoma,StateName_Oregon,StateName_Pennsylvania,StateName_South Carolina,StateName_South Dakota,StateName_Tennessee,StateName_Texas,StateName_Utah,StateName_Vermont,StateName_Virginia,StateName_Washington,StateName_West Virginia,StateName_Wisconsin,StateName_Wyoming,Region_Midwest,Region_Northeast,Region_South,Region_West
620,2016,16000.0,45,720000.0,36000.0,4.57,3290000.0,2473.2,9400.7,2362.0,34.4,0.0,14270.3,900.5,5923.0,1364.2,59.5,0.0,74.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
621,2003,4000.0,70,280000.0,8000.0,1.89,529000.0,0.0,625.6,264.9,0.0,0.0,890.5,0.0,295.5,476.3,0.0,0.0,75.0,94.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
622,2002,5000.0,94,470000.0,14000.0,1.25,588000.0,0.0,295.5,476.3,0.0,0.0,771.8,0.0,631.0,0.0,0.0,0.0,96.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
623,2001,7000.0,40,280000.0,67000.0,0.79,221000.0,0.0,631.0,0.0,0.0,0.0,631.0,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,115.0,57.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,2014,9000.0,54,486000.0,19000.0,3.97,1929000.0,7144.3,5645.3,3728.9,18.6,0.0,16537.1,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,69.0,57.714285714285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
625,2004,215000.0,105,22575000.0,13545000.0,1.01,22801000.0,5911.3,608.5,5271.8,0.0,0.0,11791.6,0.0,23.8,35.5,0.0,0.0,87.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
626,2003,215000.0,70,15050000.0,2709000.0,1.43,21522000.0,0.0,23.8,35.5,0.0,0.0,59.3,0.0,14.0,26.1,0.0,0.0,75.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
627,2005,220000.0,79,17380000.0,11818000.0,0.83,14425000.0,14632.9,2917.8,5778.2,0.0,0.0,23328.9,5911.3,608.5,5271.8,0.0,0.0,78.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
628,1999,224000.0,104,23296000.0,13046000.0,0.6,13978000.0,0.0,166.3,0.0,0.0,0.0,166.3,0.0,29.8,0.0,0.0,0.0,128.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
629,2006,225000.0,47,10575000.0,10575000.0,0.94,9941000.0,9656.3,2415.1,7890.2,0.0,0.0,19961.6,14632.9,2917.8,5778.2,0.0,0.0,91.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
630,2002,225000.0,51,11475000.0,2410000.0,1.42,16295000.0,0.0,14.0,26.1,0.0,0.0,40.1,0.0,129.1,6.8,0.0,0.0,96.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
631,1998,225000.0,95,21375000.0,10901000.0,0.64,13680000.0,0.0,29.8,0.0,0.0,0.0,29.8,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,73.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
632,2008,225000.0,95,21375000.0,11970000.0,1.34,28643000.0,19030.9,8371.2,15456.4,0.0,0.0,42858.5,17259.9,5374.1,12813.5,0.0,0.0,74.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
633,2000,235000.0,121,28435000.0,12796000.0,0.58,16492000.0,0.0,339.1,0.0,0.0,0.0,339.1,0.0,166.3,0.0,0.0,0.0,105.0,104.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
634,2001,235000.0,65,15275000.0,12220000.0,0.71,10845000.0,0.0,129.1,6.8,0.0,0.0,135.9,0.0,339.1,0.0,0.0,0.0,115.0,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
635,2011,250000.0,66,16500000.0,4290000.0,1.7,28050000.0,56469.5,9590.0,31202.5,0.0,0.0,97262.0,25785.1,19213.3,24743.8,0.0,0.0,91.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
636,2007,255000.0,52,13260000.0,10608000.0,1.02,13525000.0,17259.9,5374.1,12813.5,0.0,0.0,35447.5,9656.3,2415.1,7890.2,0.0,0.0,74.0,47.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
637,2017,255000.0,57,14535000.0,6541000.0,1.91,27762000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,0.0,903.9000000000011,312.0,0.0,0.0,78.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
638,2012,260000.0,63,16380000.0,3604000.0,1.95,31941000.0,83387.2,23306.0,27449.5,0.0,0.0,134142.7,56469.5,9590.0,31202.5,0.0,0.0,71.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
639,2013,265000.0,56,14840000.0,6381000.0,2.07,30719000.0,110271.7,41123.6,20578.9,0.0,0.0,171974.2,83387.2,23306.0,27449.5,0.0,0.0,69.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
640,2010,265000.0,58,15370000.0,4765000.0,1.51,23209000.0,25785.1,19213.3,24743.8,0.0,0.0,69742.2,25722.1,11245.6,30030.9,0.0,0.0,77.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
641,2009,270000.0,66,17820000.0,6237000.0,1.42,25304000.0,25722.1,11245.6,30030.9,0.0,0.0,66998.6,19030.9,8371.2,15456.4,0.0,0.0,90.0,95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
642,2016,280000.0,71,19880000.0,12127000.0,1.76,34989000.0,0.0,903.9000000000011,312.0,0.0,0.0,1215.9,0.0,2380.3,7602.5,0.0,0.0,74.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
643,2014,280000.0,87,24360000.0,5846000.0,2.08,50669000.0,99792.8,15470.3,33505.7,0.0,0.0,148768.8,110271.7,41123.6,20578.9,0.0,0.0,69.0,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
644,2015,290000.0,66,19140000.0,9379000.0,1.79,34261000.0,0.0,2380.3,7602.5,0.0,0.0,9982.8,99792.8,15470.3,33505.7,0.0,0.0,86.0,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
645,2003,6000.0,40,240000.0,46000.0,1.52,365000.0,0.0,1080.9,1378.5,0.0,0.0,2459.4,0.0,2572.4,369.5,79.5,0.0,75.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
646,2004,6000.0,54,324000.0,91000.0,1.73,561000.0,1814.1,9368.0,4763.2,2195.6,2.0,18142.9,0.0,1080.9,1378.5,0.0,0.0,87.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
647,2016,6000.0,55,330000.0,69000.0,4.88,1610000.0,3974.5,3258.7,16149.1,474.9,0.0,23857.2,958.2,5303.8,2472.5,580.7,11.3,74.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
648,2012,6000.0,61,366000.0,59000.0,2.93,1072000.0,12711.3,9755.0,15320.4,37.4,2.1,37826.2,8521.7,12683.9,13807.5,911.0,6.4,71.0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
649,2017,7000.0,41,287000.0,75000.0,4.68,1343000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,3974.5,3258.7,16149.1,474.9,0.0,78.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
650,2011,7000.0,44,308000.0,68000.0,2.93,902000.0,8521.7,12683.9,13807.5,911.0,6.4,35930.5,2765.5,10607.5,17264.6,326.5,6.4,91.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
651,2013,7000.0,45,315000.0,63000.0,3.55,1118000.0,24363.6,11922.9,12578.1,14.2,3.9,48882.7,12711.3,9755.0,15320.4,37.4,2.1,69.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
652,2009,7000.0,51,357000.0,86000.0,2.37,846000.0,4902.4,6533.0,16165.1,641.8,0.1,28242.4,3438.0,9691.3,5011.7,461.4,17.3,90.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
653,2006,7000.0,55,385000.0,58000.0,1.84,708000.0,1644.2,5413.7,13435.6,1060.2,33.4,21587.1,698.2,12633.2,4017.1,695.6,16.0,91.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
654,2005,7000.0,55,385000.0,92000.0,1.67,643000.0,698.2,12633.2,4017.1,695.6,16.0,18060.1,1814.1,9368.0,4763.2,2195.6,2.0,78.0,54.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
655,2015,7000.0,59,413000.0,78000.0,4.04,1669000.0,958.2,5303.8,2472.5,580.7,11.3,9326.5,24614.4,18828.9,7925.3,482.7,14.6,86.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
656,2008,7000.0,61,427000.0,149000.0,2.09,892000.0,3438.0,9691.3,5011.7,461.4,17.3,18619.7,2122.4,5452.4,10910.5,793.8,19.6,74.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
657,2014,7000.0,63,441000.0,88000.0,3.76,1658000.0,24614.4,18828.9,7925.3,482.7,14.6,51865.9,24363.6,11922.9,12578.1,14.2,3.9,69.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
658,1998,7000.0,64,448000.0,121000.0,1.32,591000.0,0.0,2954.5,0.0,0.0,0.0,2954.5,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
659,2007,7000.0,65,455000.0,114000.0,1.99,905000.0,2122.4,5452.4,10910.5,793.8,19.6,19298.7,1644.2,5413.7,13435.6,1060.2,33.4,74.0,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
660,1999,8000.0,51,408000.0,106000.0,1.3,530000.0,0.0,3196.2,0.0,0.0,0.0,3196.2,0.0,2954.5,0.0,0.0,0.0,128.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
661,2001,8000.0,59,472000.0,131000.0,1.39,656000.0,0.0,1793.7,463.2,0.0,0.0,2256.9,0.0,3094.9,0.0,0.0,0.0,115.0,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
662,2002,8000.0,61,488000.0,137000.0,1.4,683000.0,0.0,2572.4,369.5,79.5,0.0,3021.4,0.0,1793.7,463.2,0.0,0.0,96.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
663,2010,8000.0,63,504000.0,106000.0,2.5,1260000.0,2765.5,10607.5,17264.6,326.5,6.4,30970.5,4902.4,6533.0,16165.1,641.8,0.1,77.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
664,2000,9000.0,61,549000.0,104000.0,1.43,785000.0,0.0,3094.9,0.0,0.0,0.0,3094.9,0.0,3196.2,0.0,0.0,0.0,105.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
665,2010,100000.0,72,7200000.0,792000.0,1.51,10872000.0,16309.8,33072.3,21185.7,4883.5,0.0,75451.3,27530.7,17772.8,20451.6,1747.8,0.0,77.0,63.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
666,2000,105000.0,79,8295000.0,2986000.0,0.57,4728000.0,0.0,8249.2,0.0,0.0,0.0,8249.2,0.0,19112.6,0.0,0.0,0.0,105.0,81.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
667,2007,105000.0,82,8610000.0,1550000.0,0.96,8266000.0,13963.4,28647.4,21783.1,5459.1,0.0,69853.0,9881.7,19838.6,13792.6,1880.9,0.0,74.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
668,2013,106000.0,59,6254000.0,1689000.0,2.1,13133000.0,49624.0,54520.1,37905.6,871.2,0.0,142920.9,34068.6,41223.7,51258.9,372.5,0.0,69.0,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
669,1999,108000.0,81,8748000.0,2799000.0,0.64,5599000.0,0.0,19112.6,0.0,0.0,0.0,19112.6,0.0,6069.7,0.0,0.0,0.0,128.0,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
670,2002,114000.0,67,7638000.0,985000.0,1.14,8707000.0,0.0,5253.0,1101.7,3255.2,0.0,9609.9,0.0,18478.4,406.8,0.0,0.0,96.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
671,2004,116000.0,76,8816000.0,1411000.0,0.97,8552000.0,11383.1,44266.8,14481.7,9355.9,0.0,79487.5,0.0,4280.2,551.1,3570.8,0.0,87.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
672,2014,116000.0,78,9048000.0,2081000.0,2.24,20268000.0,53455.1,63305.3,45239.0,2057.7,0.0,164057.1,49624.0,54520.1,37905.6,871.2,0.0,69.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
673,2017,120000.0,66,7920000.0,2297000.0,2.11,16711000.0,15391.831578947367,12671.921052631578,11189.678947368422,334.5105263157895,2.6,39590.54210526316,0.0,13523.5,6855.40000000001,2400.9,0.0,78.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
674,2015,126000.0,66,8316000.0,1164000.0,2.1,17464000.0,0.0,27046.2,19475.6,897.9,0.0,47419.7,53455.1,63305.3,45239.0,2057.7,0.0,86.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
675,2016,133000.0,70,9310000.0,2607000.0,2.08,19365000.0,0.0,13523.5,6855.40000000001,2400.9,0.0,22779.8,0.0,27046.2,19475.6,897.9,0.0,74.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
676,2003,140000.0,67,9380000.0,1126000.0,1.4,13132000.0,0.0,4280.2,551.1,3570.8,0.0,8402.1,0.0,5253.0,1101.7,3255.2,0.0,75.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
677,2008,77000.0,64,4928000.0,1380000.0,1.34,6604000.0,17196.3,14089.8,16558.7,4167.2,0.0,52012.0,13963.4,28647.4,21783.1,5459.1,0.0,74.0,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
678,2011,78000.0,58,4524000.0,633000.0,1.78,8053000.0,15317.7,48437.8,31178.1,1468.2,0.0,96401.8,16309.8,33072.3,21185.7,4883.5,0.0,91.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
679,2006,82000.0,70,5740000.0,976000.0,0.89,5109000.0,9881.7,19838.6,13792.6,1880.9,0.0,45393.8,28128.1,11748.1,22322.6,8186.8,0.0,91.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
680,2005,84000.0,71,5964000.0,954000.0,0.86,5129000.0,28128.1,11748.1,22322.6,8186.8,0.0,70385.6,11383.1,44266.8,14481.7,9355.9,0.0,78.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
681,2009,89000.0,63,5607000.0,1065000.0,1.39,7794000.0,27530.7,17772.8,20451.6,1747.8,0.0,67502.9,17196.3,14089.8,16558.7,4167.2,0.0,90.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
682,1998,91000.0,77,7007000.0,1612000.0,0.62,4344000.0,0.0,6069.7,0.0,0.0,0.0,6069.7,15391.831578947367,12671.921052631578,11189.678947368424,334.5105263157895,2.6,85.1,69.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
683,2012,92000.0,52,4784000.0,718000.0,2.0,9568000.0,34068.6,41223.7,51258.9,372.5,0.0,126923.7,15317.7,48437.8,31178.1,1468.2,0.0,71.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
684,2001,97000.0,79,7663000.0,1533000.0,0.65,4981000.0,0.0,18478.4,406.8,0.0,0.0,18885.2,0.0,8249.2,0.0,0.0,0.0,115.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
685,2002,22000.0,59,1298000.0,208000.0,1.3,1687000.0,0.0,44.0,1.4,0.5,0.0,45.9,0.0,11.6,0.0,0.0,0.0,96.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
686,2001,23000.0,38,874000.0,315000.0,0.65,568000.0,0.0,11.6,0.0,0.0,0.0,11.6,0.0,88.7,0.0,0.0,0.0,115.0,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
687,2011,23000.0,39,897000.0,170000.0,1.75,1570000.0,141.7,297.0,188.0,0.0,0.0,626.7,155.4,256.4,157.1,26.9,0.0,91.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
688,2000,24000.0,41,984000.0,462000.0,0.6,590000.0,0.0,88.7,0.0,0.0,0.0,88.7,0.0,19.8,0.0,0.0,0.0,105.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
689,2005,24000.0,45,1080000.0,346000.0,0.95,1026000.0,76.6,25.4,11.4,40.6,0.0,154.0,100.3,39.9,0.9,37.9,0.0,78.0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
690,2004,24000.0,70,1680000.0,554000.0,1.1,1848000.0,100.3,39.9,0.9,37.9,0.0,179.0,0.0,45.7,1.7,12.2,0.0,87.0,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
